problem_id,gold_schema,schema_id,rank,retrieval_score,retrieval_margin,schema_hit,n_expected_scalar,n_filled,coverage,type_match,ready,key_overlap,extracted_number_count,unmatched_mention_count,incompatible_assignment_count,null_slot_count,min_assignment_margin,mean_assignment_margin,lexical_overlap_query_schema
nlp4lp_test_38,nlp4lp_test_38,nlp4lp_test_19,8,0.12883693286468892,0.5503882674248175,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.16901408450704225
nlp4lp_test_38,nlp4lp_test_38,nlp4lp_test_74,9,0.12372374456776204,0.5503882674248175,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.13924050632911392
nlp4lp_test_38,nlp4lp_test_38,nlp4lp_test_64,10,0.11186226571754186,0.5503882674248175,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.21739130434782608
nlp4lp_test_39,nlp4lp_test_39,nlp4lp_test_39,1,0.6157055884282195,0.37457381750380353,1,6,6,1.0,0.6666666666666666,0,1.0,6,0,2,0,3.0,208120.0,0.3090909090909091
nlp4lp_test_39,nlp4lp_test_39,nlp4lp_test_59,2,0.241131770924416,0.37457381750380353,0,1,1,1.0,1.0,1,0.16666666666666666,6,5,0,0,39700.0,39700.0,0.3125
nlp4lp_test_39,nlp4lp_test_39,nlp4lp_test_272,3,0.2329556062791779,0.37457381750380353,0,1,1,1.0,1.0,1,0.16666666666666666,6,5,0,0,39700.0,39700.0,0.22972972972972974
nlp4lp_test_39,nlp4lp_test_39,nlp4lp_test_79,4,0.230195364507989,0.37457381750380353,0,1,1,1.0,1.0,1,0.16666666666666666,6,5,0,0,39700.0,39700.0,0.2711864406779661
nlp4lp_test_39,nlp4lp_test_39,nlp4lp_test_49,5,0.20296971511746714,0.37457381750380353,0,1,1,1.0,1.0,1,0.16666666666666666,6,5,0,0,39700.0,39700.0,0.35
nlp4lp_test_39,nlp4lp_test_39,nlp4lp_test_223,6,0.17762209631825915,0.37457381750380353,0,1,1,1.0,1.0,1,0.16666666666666666,6,5,0,0,39700.0,39700.0,0.22666666666666666
nlp4lp_test_39,nlp4lp_test_39,nlp4lp_test_280,7,0.16805949823125,0.37457381750380353,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.14285714285714285
nlp4lp_test_39,nlp4lp_test_39,nlp4lp_test_314,8,0.15007060947648396,0.37457381750380353,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.22033898305084745
nlp4lp_test_39,nlp4lp_test_39,nlp4lp_test_33,9,0.13823306339091773,0.37457381750380353,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.16666666666666666
nlp4lp_test_39,nlp4lp_test_39,nlp4lp_test_10,10,0.13106475750172059,0.37457381750380353,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.1323529411764706
nlp4lp_test_40,nlp4lp_test_40,nlp4lp_test_40,1,0.8375321183701325,0.6558546085722898,1,8,8,1.0,1.0,1,1.0,11,3,0,0,0.0,125099.675,0.4
nlp4lp_test_40,nlp4lp_test_40,nlp4lp_test_134,2,0.18167750979784267,0.6558546085722898,0,0,0,0.0,0.0,0,0.0,11,11,0,0,,,0.3116883116883117
nlp4lp_test_40,nlp4lp_test_40,nlp4lp_test_54,3,0.1605372442274337,0.6558546085722898,0,0,0,0.0,0.0,0,0.0,11,11,0,0,,,0.20481927710843373
nlp4lp_test_40,nlp4lp_test_40,nlp4lp_test_50,4,0.15537206406176565,0.6558546085722898,0,0,0,0.0,0.0,0,0.0,11,11,0,0,,,0.3125
nlp4lp_test_40,nlp4lp_test_40,nlp4lp_test_218,5,0.14993620622449086,0.6558546085722898,0,0,0,0.0,0.0,0,0.0,11,11,0,0,,,0.17647058823529413
nlp4lp_test_40,nlp4lp_test_40,nlp4lp_test_267,6,0.14318912399166997,0.6558546085722898,0,0,0,0.0,0.0,0,0.0,11,11,0,0,,,0.2222222222222222
nlp4lp_test_40,nlp4lp_test_40,nlp4lp_test_255,7,0.13777022830858518,0.6558546085722898,0,0,0,0.0,0.0,0,0.0,11,11,0,0,,,0.2375
nlp4lp_test_40,nlp4lp_test_40,nlp4lp_test_80,8,0.13547374650038171,0.6558546085722898,0,0,0,0.0,0.0,0,0.0,11,11,0,0,,,0.25316455696202533
nlp4lp_test_40,nlp4lp_test_40,nlp4lp_test_42,9,0.12867389179941005,0.6558546085722898,0,0,0,0.0,0.0,0,0.0,11,11,0,0,,,0.14666666666666667
nlp4lp_test_40,nlp4lp_test_40,nlp4lp_test_81,10,0.12538319577774987,0.6558546085722898,0,0,0,0.0,0.0,0,0.0,11,11,0,0,,,0.2361111111111111
nlp4lp_test_41,nlp4lp_test_41,nlp4lp_test_41,1,0.634606078911415,0.23290161197951942,1,3,3,1.0,1.0,1,1.0,7,4,0,0,15.0,155.0,0.48148148148148145
nlp4lp_test_41,nlp4lp_test_41,nlp4lp_test_238,2,0.40170446693189554,0.23290161197951942,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.34328358208955223
nlp4lp_test_41,nlp4lp_test_41,nlp4lp_test_182,3,0.24819121704106822,0.23290161197951942,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.16666666666666666
nlp4lp_test_41,nlp4lp_test_41,nlp4lp_test_267,4,0.2238333560872944,0.23290161197951942,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.2191780821917808
nlp4lp_test_41,nlp4lp_test_41,nlp4lp_test_177,5,0.20409071518968894,0.23290161197951942,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.20588235294117646
nlp4lp_test_41,nlp4lp_test_41,nlp4lp_test_62,6,0.19327984208305046,0.23290161197951942,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.22666666666666666
nlp4lp_test_41,nlp4lp_test_41,nlp4lp_test_1,7,0.19040462283921916,0.23290161197951942,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.16666666666666666
nlp4lp_test_41,nlp4lp_test_41,nlp4lp_test_80,8,0.17858628674152074,0.23290161197951942,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.2535211267605634
nlp4lp_test_41,nlp4lp_test_41,nlp4lp_test_72,9,0.17815928156232405,0.23290161197951942,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.234375
nlp4lp_test_41,nlp4lp_test_41,nlp4lp_test_45,10,0.17668068374675464,0.23290161197951942,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.20833333333333334
nlp4lp_test_42,nlp4lp_test_42,nlp4lp_test_42,1,0.7658638398379002,0.48238529464496677,1,8,8,1.0,1.0,1,1.0,9,1,0,0,0.0,62.25,0.41304347826086957
nlp4lp_test_42,nlp4lp_test_42,nlp4lp_test_134,2,0.2834785451929334,0.48238529464496677,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.2698412698412698
nlp4lp_test_42,nlp4lp_test_42,nlp4lp_test_281,3,0.25308094168572953,0.48238529464496677,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.23809523809523808
nlp4lp_test_42,nlp4lp_test_42,nlp4lp_test_63,4,0.18639463605651244,0.48238529464496677,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.2692307692307692
nlp4lp_test_42,nlp4lp_test_42,nlp4lp_test_206,5,0.15343711054341908,0.48238529464496677,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.15151515151515152
nlp4lp_test_42,nlp4lp_test_42,nlp4lp_test_244,6,0.14881693611971245,0.48238529464496677,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.15151515151515152
nlp4lp_test_42,nlp4lp_test_42,nlp4lp_test_83,7,0.14576868262526166,0.48238529464496677,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.2641509433962264
nlp4lp_test_42,nlp4lp_test_42,nlp4lp_test_3,8,0.13274628424697232,0.48238529464496677,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.22950819672131148
nlp4lp_test_42,nlp4lp_test_42,nlp4lp_test_53,9,0.12264608449832679,0.48238529464496677,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.25925925925925924
nlp4lp_test_42,nlp4lp_test_42,nlp4lp_test_121,10,0.12248851007097383,0.48238529464496677,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.19718309859154928
nlp4lp_test_43,nlp4lp_test_43,nlp4lp_test_43,1,0.799234203143993,0.5467795173062259,1,3,3,1.0,1.0,1,1.0,7,4,0,0,30.0,643.3333333333334,0.4745762711864407
nlp4lp_test_43,nlp4lp_test_43,nlp4lp_test_267,2,0.2524546858377671,0.5467795173062259,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.28378378378378377
nlp4lp_test_43,nlp4lp_test_43,nlp4lp_test_72,3,0.2052619454893622,0.5467795173062259,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.3076923076923077
nlp4lp_test_43,nlp4lp_test_43,nlp4lp_test_80,4,0.18368557118012885,0.5467795173062259,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.26666666666666666
nlp4lp_test_43,nlp4lp_test_43,nlp4lp_test_82,5,0.18367285366387923,0.5467795173062259,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.3
nlp4lp_test_43,nlp4lp_test_43,nlp4lp_test_62,6,0.1764754181668368,0.5467795173062259,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.225
nlp4lp_test_43,nlp4lp_test_43,nlp4lp_test_233,7,0.16583809841361408,0.5467795173062259,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.2602739726027397
nlp4lp_test_43,nlp4lp_test_43,nlp4lp_test_16,8,0.1641718275280597,0.5467795173062259,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.13513513513513514
nlp4lp_test_43,nlp4lp_test_43,nlp4lp_test_63,9,0.15824950350095007,0.5467795173062259,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.136986301369863
nlp4lp_test_43,nlp4lp_test_43,nlp4lp_test_30,10,0.15425448325768665,0.5467795173062259,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.1566265060240964
nlp4lp_test_44,nlp4lp_test_44,nlp4lp_test_44,1,0.7215505206533795,0.5017907434405974,1,4,4,1.0,1.0,1,1.0,9,5,0,0,2.0,198.0,0.3835616438356164
nlp4lp_test_44,nlp4lp_test_44,nlp4lp_test_54,2,0.21975977721278214,0.5017907434405974,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.24050632911392406
nlp4lp_test_44,nlp4lp_test_44,nlp4lp_test_64,3,0.20400750024728642,0.5017907434405974,0,1,1,1.0,1.0,1,0.25,9,8,0,0,500.0,500.0,0.352112676056338
nlp4lp_test_44,nlp4lp_test_44,nlp4lp_test_273,4,0.20277593934591373,0.5017907434405974,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.3111111111111111
nlp4lp_test_44,nlp4lp_test_44,nlp4lp_test_38,5,0.18902724789893433,0.5017907434405974,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.18181818181818182
nlp4lp_test_44,nlp4lp_test_44,nlp4lp_test_244,6,0.1565867407346417,0.5017907434405974,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.1728395061728395
nlp4lp_test_44,nlp4lp_test_44,nlp4lp_test_134,7,0.15238071352606644,0.5017907434405974,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.2375
nlp4lp_test_44,nlp4lp_test_44,nlp4lp_test_42,8,0.15089772458369916,0.5017907434405974,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.13513513513513514
nlp4lp_test_44,nlp4lp_test_44,nlp4lp_test_29,9,0.15025475174750655,0.5017907434405974,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.2125
nlp4lp_test_44,nlp4lp_test_44,nlp4lp_test_281,10,0.14766694892814264,0.5017907434405974,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.15476190476190477
nlp4lp_test_45,nlp4lp_test_45,nlp4lp_test_45,1,0.7094452696393374,0.531626336773749,1,9,9,1.0,0.8888888888888888,1,1.0,9,0,1,0,0.0,374.625,0.4444444444444444
nlp4lp_test_45,nlp4lp_test_45,nlp4lp_test_158,2,0.17781893286558836,0.531626336773749,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.17567567567567569
nlp4lp_test_45,nlp4lp_test_45,nlp4lp_test_32,3,0.16731325653864054,0.531626336773749,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.14473684210526316
nlp4lp_test_45,nlp4lp_test_45,nlp4lp_test_301,4,0.16377631295995282,0.531626336773749,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.13043478260869565
nlp4lp_test_45,nlp4lp_test_45,nlp4lp_test_232,5,0.16195873182736453,0.531626336773749,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.1643835616438356
nlp4lp_test_45,nlp4lp_test_45,nlp4lp_test_275,6,0.15927732653198046,0.531626336773749,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.21951219512195122
nlp4lp_test_45,nlp4lp_test_45,nlp4lp_test_55,7,0.15793312283706537,0.531626336773749,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.3188405797101449
nlp4lp_test_45,nlp4lp_test_45,nlp4lp_test_264,8,0.1572678959161021,0.531626336773749,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.22058823529411764
nlp4lp_test_45,nlp4lp_test_45,nlp4lp_test_92,9,0.15682328997403872,0.531626336773749,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.1891891891891892
nlp4lp_test_45,nlp4lp_test_45,nlp4lp_test_227,10,0.15613905684724538,0.531626336773749,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.2638888888888889
nlp4lp_test_46,nlp4lp_test_46,nlp4lp_test_46,1,0.9503667776055487,0.700682920377482,1,6,6,1.0,0.6666666666666666,0,1.0,6,0,2,0,1.0,99.2,0.6290322580645161
nlp4lp_test_46,nlp4lp_test_46,nlp4lp_test_244,2,0.24968385722806657,0.700682920377482,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.2125
nlp4lp_test_46,nlp4lp_test_46,nlp4lp_test_279,3,0.23327691466450287,0.700682920377482,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.1348314606741573
nlp4lp_test_46,nlp4lp_test_46,nlp4lp_test_115,4,0.23218314395540735,0.700682920377482,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.225
nlp4lp_test_46,nlp4lp_test_46,nlp4lp_test_80,5,0.2312683274468288,0.700682920377482,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.2222222222222222
nlp4lp_test_46,nlp4lp_test_46,nlp4lp_test_220,6,0.21743407127167796,0.700682920377482,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.25
nlp4lp_test_46,nlp4lp_test_46,nlp4lp_test_245,7,0.21701481873823017,0.700682920377482,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.21951219512195122
nlp4lp_test_46,nlp4lp_test_46,nlp4lp_test_322,8,0.19267684651509112,0.700682920377482,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.1134020618556701
nlp4lp_test_46,nlp4lp_test_46,nlp4lp_test_330,9,0.18752779421949206,0.700682920377482,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.08333333333333333
nlp4lp_test_46,nlp4lp_test_46,nlp4lp_test_196,10,0.184854506179592,0.700682920377482,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.1411764705882353
nlp4lp_test_47,nlp4lp_test_47,nlp4lp_test_47,1,0.9556599412476419,0.60546745268936,1,5,4,0.8,0.75,0,1.0,4,0,1,1,50.0,6660.0,0.7708333333333334
nlp4lp_test_47,nlp4lp_test_47,nlp4lp_test_77,2,0.35019248855828194,0.60546745268936,0,0,0,0.0,0.0,0,0.0,4,4,0,0,,,0.3508771929824561
nlp4lp_test_47,nlp4lp_test_47,nlp4lp_test_165,3,0.3297348891075756,0.60546745268936,0,0,0,0.0,0.0,0,0.0,4,4,0,0,,,0.2112676056338028
nlp4lp_test_47,nlp4lp_test_47,nlp4lp_test_139,4,0.29085537372988235,0.60546745268936,0,0,0,0.0,0.0,0,0.0,4,4,0,0,,,0.25
nlp4lp_test_47,nlp4lp_test_47,nlp4lp_test_239,5,0.25490339437914794,0.60546745268936,0,0,0,0.0,0.0,0,0.0,4,4,0,0,,,0.234375
nlp4lp_test_47,nlp4lp_test_47,nlp4lp_test_8,6,0.21730093207318585,0.60546745268936,0,0,0,0.0,0.0,0,0.0,4,4,0,0,,,0.1527777777777778
nlp4lp_test_47,nlp4lp_test_47,nlp4lp_test_266,7,0.10151080944691995,0.60546745268936,0,0,0,0.0,0.0,0,0.0,4,4,0,0,,,0.21739130434782608
nlp4lp_test_47,nlp4lp_test_47,nlp4lp_test_67,8,0.09465755714345334,0.60546745268936,0,0,0,0.0,0.0,0,0.0,4,4,0,0,,,0.36065573770491804
nlp4lp_test_47,nlp4lp_test_47,nlp4lp_test_236,9,0.08366318333287656,0.60546745268936,0,0,0,0.0,0.0,0,0.0,4,4,0,0,,,0.2361111111111111
nlp4lp_test_47,nlp4lp_test_47,nlp4lp_test_11,10,0.08143488685918499,0.60546745268936,0,0,0,0.0,0.0,0,0.0,4,4,0,0,,,0.12987012987012986
nlp4lp_test_48,nlp4lp_test_48,nlp4lp_test_48,1,0.9218840489891462,0.6296507985403653,1,7,7,1.0,1.0,1,1.0,7,0,0,0,0.0,333499.39999999997,0.43333333333333335
nlp4lp_test_48,nlp4lp_test_48,nlp4lp_test_192,2,0.2922332504487809,0.6296507985403653,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.136986301369863
nlp4lp_test_48,nlp4lp_test_48,nlp4lp_test_64,3,0.2542091358767328,0.6296507985403653,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.21739130434782608
nlp4lp_test_48,nlp4lp_test_48,nlp4lp_test_275,4,0.20070958439942438,0.6296507985403653,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.3333333333333333
nlp4lp_test_48,nlp4lp_test_48,nlp4lp_test_93,5,0.17104233721739995,0.6296507985403653,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.19696969696969696
nlp4lp_test_48,nlp4lp_test_48,nlp4lp_test_255,6,0.12291191752206232,0.6296507985403653,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.3076923076923077
nlp4lp_test_48,nlp4lp_test_48,nlp4lp_test_26,7,0.10079582183485968,0.6296507985403653,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.12941176470588237
nlp4lp_test_48,nlp4lp_test_48,nlp4lp_test_122,8,0.09738265381872364,0.6296507985403653,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.3333333333333333
nlp4lp_test_48,nlp4lp_test_48,nlp4lp_test_264,9,0.08761007143904087,0.6296507985403653,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.20967741935483872
nlp4lp_test_48,nlp4lp_test_48,nlp4lp_test_227,10,0.08750211209098271,0.6296507985403653,0,0,0,0.0,0.0,0,0.0,7,7,0,0,,,0.23880597014925373
nlp4lp_test_49,nlp4lp_test_49,nlp4lp_test_49,1,0.9390123846675091,0.6629640224929048,1,6,6,1.0,0.6666666666666666,0,1.0,6,0,2,0,4.0,201286.0,0.7708333333333334
nlp4lp_test_49,nlp4lp_test_49,nlp4lp_test_59,2,0.2760483621746044,0.6629640224929048,0,1,1,1.0,1.0,1,0.16666666666666666,6,5,0,0,6250.0,6250.0,0.3968253968253968
nlp4lp_test_49,nlp4lp_test_49,nlp4lp_test_79,3,0.24706104817501412,0.6629640224929048,0,1,1,1.0,1.0,1,0.16666666666666666,6,5,0,0,6250.0,6250.0,0.31666666666666665
nlp4lp_test_49,nlp4lp_test_49,nlp4lp_test_39,4,0.24352209936437377,0.6629640224929048,0,1,1,1.0,1.0,1,0.16666666666666666,6,5,0,0,6250.0,6250.0,0.20634920634920634
nlp4lp_test_49,nlp4lp_test_49,nlp4lp_test_223,5,0.20332414290847875,0.6629640224929048,0,1,1,1.0,1.0,1,0.16666666666666666,6,5,0,0,6250.0,6250.0,0.28
nlp4lp_test_49,nlp4lp_test_49,nlp4lp_test_183,6,0.20103548598116946,0.6629640224929048,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.12658227848101267
nlp4lp_test_49,nlp4lp_test_49,nlp4lp_test_272,7,0.17160622086878558,0.6629640224929048,0,1,1,1.0,1.0,1,0.16666666666666666,6,5,0,0,6250.0,6250.0,0.26666666666666666
nlp4lp_test_49,nlp4lp_test_49,nlp4lp_test_69,8,0.12643862283932028,0.6629640224929048,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.29310344827586204
nlp4lp_test_49,nlp4lp_test_49,nlp4lp_test_314,9,0.11780261664105628,0.6629640224929048,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.1875
nlp4lp_test_49,nlp4lp_test_49,product_mix_lp,10,0.11351823172025724,0.6629640224929048,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.12345679012345678
nlp4lp_test_50,nlp4lp_test_50,nlp4lp_test_50,1,0.9960060671836319,0.6906027883969723,1,8,8,1.0,1.0,1,1.0,9,1,0,0,0.0,250435.41875,1.0
nlp4lp_test_50,nlp4lp_test_50,nlp4lp_test_16,2,0.3054032787866597,0.6906027883969723,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.13333333333333333
nlp4lp_test_50,nlp4lp_test_50,nlp4lp_test_60,3,0.30016333464496003,0.6906027883969723,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.36
nlp4lp_test_50,nlp4lp_test_50,nlp4lp_test_142,4,0.2328330568361303,0.6906027883969723,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.22972972972972974
nlp4lp_test_50,nlp4lp_test_50,nlp4lp_test_80,5,0.2311325714774838,0.6906027883969723,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.3333333333333333
nlp4lp_test_50,nlp4lp_test_50,nlp4lp_test_66,6,0.21232577593468652,0.6906027883969723,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.16883116883116883
nlp4lp_test_50,nlp4lp_test_50,nlp4lp_test_150,7,0.2093223175997546,0.6906027883969723,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.2222222222222222
nlp4lp_test_50,nlp4lp_test_50,nlp4lp_test_14,8,0.13361724596198768,0.6906027883969723,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.16216216216216217
nlp4lp_test_50,nlp4lp_test_50,nlp4lp_test_52,9,0.13274082246499772,0.6906027883969723,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.22077922077922077
nlp4lp_test_50,nlp4lp_test_50,nlp4lp_test_267,10,0.11585301235894999,0.6906027883969723,0,0,0,0.0,0.0,0,0.0,9,9,0,0,,,0.2
nlp4lp_test_51,nlp4lp_test_51,nlp4lp_test_51,1,0.7007430512353454,0.3857139846158743,1,3,3,1.0,1.0,1,1.0,6,3,0,0,60.0,966.6666666666666,0.46153846153846156
nlp4lp_test_51,nlp4lp_test_51,nlp4lp_test_81,2,0.3150290666194711,0.3857139846158743,0,1,1,1.0,1.0,1,0.3333333333333333,6,5,0,0,2740.0,2740.0,0.38181818181818183
nlp4lp_test_51,nlp4lp_test_51,nlp4lp_test_95,3,0.23856888527422307,0.3857139846158743,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.25806451612903225
nlp4lp_test_51,nlp4lp_test_51,nlp4lp_test_80,4,0.2298411388177232,0.3857139846158743,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.30303030303030304
nlp4lp_test_51,nlp4lp_test_51,nlp4lp_test_267,5,0.21098824186852236,0.3857139846158743,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.2463768115942029
nlp4lp_test_51,nlp4lp_test_51,nlp4lp_test_238,6,0.20139863186020807,0.3857139846158743,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.24285714285714285
nlp4lp_test_51,nlp4lp_test_51,nlp4lp_test_62,7,0.1832998408330597,0.3857139846158743,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.2361111111111111
nlp4lp_test_51,nlp4lp_test_51,nlp4lp_test_105,8,0.18009832364260941,0.3857139846158743,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.26865671641791045
nlp4lp_test_51,nlp4lp_test_51,nlp4lp_test_72,9,0.17611786469219226,0.3857139846158743,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.2459016393442623
nlp4lp_test_51,nlp4lp_test_51,nlp4lp_test_260,10,0.16871101834638544,0.3857139846158743,0,0,0,0.0,0.0,0,0.0,6,6,0,0,,,0.21621621621621623
nlp4lp_test_52,nlp4lp_test_52,nlp4lp_test_52,1,0.7466037694017436,0.3693229521741027,1,6,6,1.0,1.0,1,1.0,12,6,0,0,10.0,166.33333333333334,0.453125
nlp4lp_test_52,nlp4lp_test_52,nlp4lp_test_28,2,0.37728081722764084,0.3693229521741027,0,0,0,0.0,0.0,0,0.0,12,12,0,0,,,0.12790697674418605
nlp4lp_test_52,nlp4lp_test_52,nlp4lp_test_173,3,0.2209973513985088,0.3693229521741027,0,0,0,0.0,0.0,0,0.0,12,12,0,0,,,0.14634146341463414
nlp4lp_test_52,nlp4lp_test_52,nlp4lp_test_60,4,0.17645473347723056,0.3693229521741027,0,0,0,0.0,0.0,0,0.0,12,12,0,0,,,0.3116883116883117
nlp4lp_test_52,nlp4lp_test_52,nlp4lp_test_80,5,0.17583561775290407,0.3693229521741027,0,1,1,1.0,1.0,1,0.16666666666666666,12,11,0,0,500.0,500.0,0.25
nlp4lp_test_52,nlp4lp_test_52,nlp4lp_test_260,6,0.13888416773969908,0.3693229521741027,0,0,0,0.0,0.0,0,0.0,12,12,0,0,,,0.1927710843373494
nlp4lp_test_52,nlp4lp_test_52,nlp4lp_test_111,7,0.13656589752231577,0.3693229521741027,0,1,1,1.0,1.0,1,0.16666666666666666,12,11,0,0,500.0,500.0,0.13953488372093023
nlp4lp_test_52,nlp4lp_test_52,nlp4lp_test_43,8,0.12288129147588256,0.3693229521741027,0,0,0,0.0,0.0,0,0.0,12,12,0,0,,,0.2608695652173913
nlp4lp_test_52,nlp4lp_test_52,nlp4lp_test_72,9,0.11937631094086146,0.3693229521741027,0,0,0,0.0,0.0,0,0.0,12,12,0,0,,,0.26865671641791045
nlp4lp_test_52,nlp4lp_test_52,nlp4lp_test_267,10,0.1173050080214525,0.3693229521741027,0,0,0,0.0,0.0,0,0.0,12,12,0,0,,,0.20253164556962025
nlp4lp_test_53,nlp4lp_test_53,nlp4lp_test_53,1,0.7417173996527976,0.4833223072846979,1,3,3,1.0,1.0,1,1.0,10,7,0,0,10.0,226.66666666666666,0.4074074074074074
nlp4lp_test_53,nlp4lp_test_53,nlp4lp_test_132,2,0.2583950923680997,0.4833223072846979,0,0,0,0.0,0.0,0,0.0,10,10,0,0,,,0.17647058823529413
nlp4lp_test_53,nlp4lp_test_53,nlp4lp_test_255,3,0.25710823283599615,0.4833223072846979,0,0,0,0.0,0.0,0,0.0,10,10,0,0,,,0.19444444444444445
nlp4lp_test_53,nlp4lp_test_53,nlp4lp_test_153,4,0.2562414367393262,0.4833223072846979,0,0,0,0.0,0.0,0,0.0,10,10,0,0,,,0.26153846153846155
nlp4lp_test_53,nlp4lp_test_53,nlp4lp_test_275,5,0.23511271127093214,0.4833223072846979,0,0,0,0.0,0.0,0,0.0,10,10,0,0,,,0.2236842105263158
