query_id,variant,baseline,predicted_doc_id,gold_doc_id,schema_hit,n_expected_scalar,n_filled,param_coverage,type_match,exact5,exact20,key_overlap
nlp4lp_test_216,short,bge_m3,nlp4lp_test_216,nlp4lp_test_216,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_217,short,bge_m3,nlp4lp_test_217,nlp4lp_test_217,1,7,3,0.42857142857142855,1.0,0.0,0.0,1.0
nlp4lp_test_218,short,bge_m3,nlp4lp_test_218,nlp4lp_test_218,1,8,1,0.125,1.0,0.0,0.0,1.0
nlp4lp_test_219,short,bge_m3,nlp4lp_test_219,nlp4lp_test_219,1,4,1,0.25,1.0,0.0,0.0,1.0
nlp4lp_test_220,short,bge_m3,nlp4lp_test_220,nlp4lp_test_220,1,7,1,0.14285714285714285,1.0,0.0,0.0,1.0
nlp4lp_test_221,short,bge_m3,nlp4lp_test_121,nlp4lp_test_221,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_222,short,bge_m3,nlp4lp_test_222,nlp4lp_test_222,1,8,2,0.25,0.5,0.0,0.0,1.0
nlp4lp_test_223,short,bge_m3,nlp4lp_test_223,nlp4lp_test_223,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_224,short,bge_m3,nlp4lp_test_224,nlp4lp_test_224,1,7,1,0.14285714285714285,1.0,0.0,0.0,1.0
nlp4lp_test_225,short,bge_m3,nlp4lp_test_225,nlp4lp_test_225,1,10,0,0.0,0.0,,,1.0
nlp4lp_test_226,short,bge_m3,nlp4lp_test_226,nlp4lp_test_226,1,7,1,0.14285714285714285,1.0,0.0,0.0,1.0
nlp4lp_test_227,short,bge_m3,nlp4lp_test_227,nlp4lp_test_227,1,10,1,0.1,1.0,0.0,0.0,1.0
nlp4lp_test_228,short,bge_m3,nlp4lp_test_228,nlp4lp_test_228,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_229,short,bge_m3,nlp4lp_test_229,nlp4lp_test_229,1,5,2,0.4,0.5,0.0,0.0,1.0
nlp4lp_test_230,short,bge_m3,nlp4lp_test_173,nlp4lp_test_230,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_231,short,bge_m3,nlp4lp_test_231,nlp4lp_test_231,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_232,short,bge_m3,nlp4lp_test_232,nlp4lp_test_232,1,8,1,0.125,1.0,0.0,0.0,1.0
nlp4lp_test_233,short,bge_m3,nlp4lp_test_233,nlp4lp_test_233,1,6,1,0.16666666666666666,1.0,0.0,0.0,1.0
nlp4lp_test_234,short,bge_m3,nlp4lp_test_234,nlp4lp_test_234,1,7,1,0.14285714285714285,1.0,0.0,0.0,1.0
nlp4lp_test_235,short,bge_m3,nlp4lp_test_235,nlp4lp_test_235,1,4,1,0.25,0.0,0.0,0.0,1.0
nlp4lp_test_236,short,bge_m3,nlp4lp_test_236,nlp4lp_test_236,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_237,short,bge_m3,nlp4lp_test_237,nlp4lp_test_237,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_238,short,bge_m3,nlp4lp_test_238,nlp4lp_test_238,1,6,1,0.16666666666666666,1.0,0.0,0.0,1.0
nlp4lp_test_239,short,bge_m3,nlp4lp_test_239,nlp4lp_test_239,1,5,1,0.2,0.0,0.0,0.0,1.0
nlp4lp_test_240,short,bge_m3,nlp4lp_test_240,nlp4lp_test_240,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_241,short,bge_m3,nlp4lp_test_241,nlp4lp_test_241,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_242,short,bge_m3,nlp4lp_test_242,nlp4lp_test_242,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_243,short,bge_m3,nlp4lp_test_179,nlp4lp_test_243,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_244,short,bge_m3,nlp4lp_test_244,nlp4lp_test_244,1,7,3,0.42857142857142855,1.0,0.0,0.0,1.0
nlp4lp_test_245,short,bge_m3,nlp4lp_test_245,nlp4lp_test_245,1,4,1,0.25,1.0,0.0,0.0,1.0
nlp4lp_test_246,short,bge_m3,nlp4lp_test_246,nlp4lp_test_246,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_247,short,bge_m3,nlp4lp_test_156,nlp4lp_test_247,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_248,short,bge_m3,nlp4lp_test_248,nlp4lp_test_248,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_249,short,bge_m3,nlp4lp_test_260,nlp4lp_test_249,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_250,short,bge_m3,nlp4lp_test_250,nlp4lp_test_250,1,3,0,0.0,0.0,,,1.0
nlp4lp_test_251,short,bge_m3,nlp4lp_test_251,nlp4lp_test_251,1,7,1,0.14285714285714285,1.0,0.0,0.0,1.0
nlp4lp_test_252,short,bge_m3,nlp4lp_test_252,nlp4lp_test_252,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_253,short,bge_m3,nlp4lp_test_253,nlp4lp_test_253,1,6,1,0.16666666666666666,0.0,0.0,0.0,1.0
nlp4lp_test_254,short,bge_m3,nlp4lp_test_254,nlp4lp_test_254,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_255,short,bge_m3,nlp4lp_test_255,nlp4lp_test_255,1,7,1,0.14285714285714285,1.0,0.0,0.0,1.0
nlp4lp_test_256,short,bge_m3,nlp4lp_test_256,nlp4lp_test_256,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_257,short,bge_m3,nlp4lp_test_257,nlp4lp_test_257,1,8,1,0.125,1.0,0.0,0.0,1.0
nlp4lp_test_258,short,bge_m3,nlp4lp_test_258,nlp4lp_test_258,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_259,short,bge_m3,nlp4lp_test_259,nlp4lp_test_259,1,6,1,0.16666666666666666,1.0,0.0,0.0,1.0
nlp4lp_test_260,short,bge_m3,nlp4lp_test_260,nlp4lp_test_260,1,9,1,0.1111111111111111,0.0,0.0,0.0,1.0
nlp4lp_test_261,short,bge_m3,nlp4lp_test_261,nlp4lp_test_261,1,10,0,0.0,0.0,,,1.0
nlp4lp_test_262,short,bge_m3,nlp4lp_test_262,nlp4lp_test_262,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_263,short,bge_m3,nlp4lp_test_263,nlp4lp_test_263,1,6,1,0.16666666666666666,1.0,0.0,0.0,1.0
nlp4lp_test_264,short,bge_m3,nlp4lp_test_264,nlp4lp_test_264,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_265,short,bge_m3,nlp4lp_test_265,nlp4lp_test_265,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_266,short,bge_m3,nlp4lp_test_266,nlp4lp_test_266,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_267,short,bge_m3,nlp4lp_test_267,nlp4lp_test_267,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_268,short,bge_m3,nlp4lp_test_48,nlp4lp_test_268,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_269,short,bge_m3,nlp4lp_test_269,nlp4lp_test_269,1,4,1,0.25,1.0,0.0,0.0,1.0
nlp4lp_test_270,short,bge_m3,nlp4lp_test_270,nlp4lp_test_270,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_271,short,bge_m3,nlp4lp_test_271,nlp4lp_test_271,1,5,1,0.2,1.0,0.0,0.0,1.0
nlp4lp_test_272,short,bge_m3,nlp4lp_test_272,nlp4lp_test_272,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_273,short,bge_m3,nlp4lp_test_273,nlp4lp_test_273,1,9,1,0.1111111111111111,1.0,0.0,0.0,1.0
nlp4lp_test_274,short,bge_m3,nlp4lp_test_274,nlp4lp_test_274,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_275,short,bge_m3,nlp4lp_test_275,nlp4lp_test_275,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_276,short,bge_m3,nlp4lp_test_276,nlp4lp_test_276,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_277,short,bge_m3,nlp4lp_test_277,nlp4lp_test_277,1,1,1,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_278,short,bge_m3,nlp4lp_test_321,nlp4lp_test_278,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_279,short,bge_m3,nlp4lp_test_321,nlp4lp_test_279,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_280,short,bge_m3,nlp4lp_test_330,nlp4lp_test_280,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_281,short,bge_m3,nlp4lp_test_321,nlp4lp_test_281,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_282,short,bge_m3,nlp4lp_test_9,nlp4lp_test_282,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_283,short,bge_m3,nlp4lp_test_321,nlp4lp_test_283,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_284,short,bge_m3,nlp4lp_test_45,nlp4lp_test_284,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_285,short,bge_m3,nlp4lp_test_299,nlp4lp_test_285,0,1,0,0.0,0.0,,,0.16666666666666666
nlp4lp_test_286,short,bge_m3,nlp4lp_test_299,nlp4lp_test_286,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_287,short,bge_m3,nlp4lp_test_293,nlp4lp_test_287,0,1,0,0.0,0.0,,,0.25
nlp4lp_test_288,short,bge_m3,nlp4lp_test_293,nlp4lp_test_288,0,1,0,0.0,0.0,,,0.25
nlp4lp_test_289,short,bge_m3,nlp4lp_test_289,nlp4lp_test_289,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_290,short,bge_m3,nlp4lp_test_34,nlp4lp_test_290,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_291,short,bge_m3,nlp4lp_test_321,nlp4lp_test_291,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_292,short,bge_m3,nlp4lp_test_321,nlp4lp_test_292,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_293,short,bge_m3,nlp4lp_test_321,nlp4lp_test_293,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_294,short,bge_m3,nlp4lp_test_330,nlp4lp_test_294,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_295,short,bge_m3,nlp4lp_test_321,nlp4lp_test_295,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_296,short,bge_m3,nlp4lp_test_321,nlp4lp_test_296,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_297,short,bge_m3,nlp4lp_test_321,nlp4lp_test_297,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_298,short,bge_m3,nlp4lp_test_80,nlp4lp_test_298,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_299,short,bge_m3,nlp4lp_test_321,nlp4lp_test_299,0,1,0,0.0,0.0,,,0.5
nlp4lp_test_300,short,bge_m3,nlp4lp_test_300,nlp4lp_test_300,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_301,short,bge_m3,nlp4lp_test_301,nlp4lp_test_301,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_302,short,bge_m3,nlp4lp_test_302,nlp4lp_test_302,1,3,0,0.0,0.0,,,1.0
nlp4lp_test_303,short,bge_m3,nlp4lp_test_303,nlp4lp_test_303,1,3,0,0.0,0.0,,,1.0
nlp4lp_test_304,short,bge_m3,nlp4lp_test_304,nlp4lp_test_304,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_305,short,bge_m3,nlp4lp_test_321,nlp4lp_test_305,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_306,short,bge_m3,nlp4lp_test_321,nlp4lp_test_306,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_307,short,bge_m3,nlp4lp_test_321,nlp4lp_test_307,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_308,short,bge_m3,nlp4lp_test_308,nlp4lp_test_308,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_309,short,bge_m3,nlp4lp_test_185,nlp4lp_test_309,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_310,short,bge_m3,nlp4lp_test_310,nlp4lp_test_310,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_311,short,bge_m3,nlp4lp_test_321,nlp4lp_test_311,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_312,short,bge_m3,nlp4lp_test_312,nlp4lp_test_312,1,5,1,0.2,1.0,0.0,0.0,1.0
nlp4lp_test_313,short,bge_m3,nlp4lp_test_313,nlp4lp_test_313,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_314,short,bge_m3,nlp4lp_test_314,nlp4lp_test_314,1,1,0,0.0,0.0,,,1.0
nlp4lp_test_315,short,bge_m3,nlp4lp_test_315,nlp4lp_test_315,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_316,short,bge_m3,nlp4lp_test_321,nlp4lp_test_316,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_317,short,bge_m3,nlp4lp_test_321,nlp4lp_test_317,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_318,short,bge_m3,nlp4lp_test_312,nlp4lp_test_318,0,4,1,0.25,1.0,,,0.6666666666666666
nlp4lp_test_319,short,bge_m3,nlp4lp_test_319,nlp4lp_test_319,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_320,short,bge_m3,nlp4lp_test_320,nlp4lp_test_320,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_321,short,bge_m3,nlp4lp_test_321,nlp4lp_test_321,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_322,short,bge_m3,nlp4lp_test_321,nlp4lp_test_322,0,3,0,0.0,0.0,,,0.5
nlp4lp_test_323,short,bge_m3,nlp4lp_test_323,nlp4lp_test_323,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_324,short,bge_m3,nlp4lp_test_185,nlp4lp_test_324,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_325,short,bge_m3,nlp4lp_test_311,nlp4lp_test_325,0,2,0,0.0,0.0,,,1.0
nlp4lp_test_326,short,bge_m3,nlp4lp_test_326,nlp4lp_test_326,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_327,short,bge_m3,nlp4lp_test_330,nlp4lp_test_327,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_328,short,bge_m3,nlp4lp_test_328,nlp4lp_test_328,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_329,short,bge_m3,nlp4lp_test_329,nlp4lp_test_329,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_330,short,bge_m3,nlp4lp_test_330,nlp4lp_test_330,1,1,0,0.0,0.0,,,1.0
