query_id,variant,baseline,predicted_doc_id,gold_doc_id,schema_hit,n_expected_scalar,n_filled,param_coverage,type_match,exact5,exact20,key_overlap
nlp4lp_test_172,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_172,nlp4lp_test_172,1,6,6,1.0,0.0,,,1.0
nlp4lp_test_173,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_173,nlp4lp_test_173,1,8,8,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_174,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_184,nlp4lp_test_174,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_175,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_175,nlp4lp_test_175,1,5,2,0.4,0.0,,,1.0
nlp4lp_test_176,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_176,nlp4lp_test_176,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_177,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_177,nlp4lp_test_177,1,5,4,0.8,0.0,,,1.0
nlp4lp_test_178,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_178,nlp4lp_test_178,1,3,3,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_179,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_67,nlp4lp_test_179,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_180,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_180,nlp4lp_test_180,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_181,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_181,nlp4lp_test_181,1,7,7,1.0,0.0,,,1.0
nlp4lp_test_182,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_182,nlp4lp_test_182,1,6,6,1.0,0.0,,,1.0
nlp4lp_test_183,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_183,nlp4lp_test_183,1,8,6,0.75,0.0,,,1.0
nlp4lp_test_184,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_184,nlp4lp_test_184,1,7,6,0.8571428571428571,0.0,0.0,0.0,1.0
nlp4lp_test_185,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_185,nlp4lp_test_185,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_186,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_186,nlp4lp_test_186,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_187,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_187,nlp4lp_test_187,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_188,noisy,tfidf_hierarchical_acceptance_rerank,diet_lp,nlp4lp_test_188,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_189,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_189,nlp4lp_test_189,1,2,2,1.0,1.0,0.5,0.5,1.0
nlp4lp_test_190,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_190,nlp4lp_test_190,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_191,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_191,nlp4lp_test_191,1,8,6,0.75,0.0,,,1.0
nlp4lp_test_192,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_192,nlp4lp_test_192,1,2,2,1.0,0.5,1.0,1.0,1.0
nlp4lp_test_193,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_193,nlp4lp_test_193,1,8,7,0.875,0.0,,,1.0
nlp4lp_test_194,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_259,nlp4lp_test_194,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_195,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_195,nlp4lp_test_195,1,8,4,0.5,0.0,,,1.0
nlp4lp_test_196,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_196,nlp4lp_test_196,1,2,2,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_197,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_197,nlp4lp_test_197,1,2,2,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_198,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_27,nlp4lp_test_198,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_199,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_199,nlp4lp_test_199,1,2,2,1.0,0.5,0.0,0.0,1.0
nlp4lp_test_200,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_273,nlp4lp_test_200,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_201,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_306,nlp4lp_test_201,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_202,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_202,nlp4lp_test_202,1,6,5,0.8333333333333334,0.0,,,1.0
nlp4lp_test_203,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_203,nlp4lp_test_203,1,3,3,1.0,0.3333333333333333,0.0,0.0,1.0
nlp4lp_test_204,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_204,nlp4lp_test_204,1,8,7,0.875,0.0,,,1.0
nlp4lp_test_205,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_205,nlp4lp_test_205,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_206,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_206,nlp4lp_test_206,1,6,6,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_207,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_207,nlp4lp_test_207,1,5,4,0.8,0.0,,,1.0
nlp4lp_test_208,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_208,nlp4lp_test_208,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_209,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_209,nlp4lp_test_209,1,7,7,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_210,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_210,nlp4lp_test_210,1,6,5,0.8333333333333334,0.0,0.0,0.0,1.0
nlp4lp_test_211,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_211,nlp4lp_test_211,1,5,4,0.8,0.0,0.0,0.0,1.0
nlp4lp_test_212,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_212,nlp4lp_test_212,1,10,8,0.8,0.0,0.0,0.0,1.0
nlp4lp_test_213,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_213,nlp4lp_test_213,1,5,4,0.8,0.0,,,1.0
nlp4lp_test_214,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_214,nlp4lp_test_214,1,5,4,0.8,0.0,,,1.0
nlp4lp_test_215,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_215,nlp4lp_test_215,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_216,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_216,nlp4lp_test_216,1,5,5,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_217,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_217,nlp4lp_test_217,1,7,7,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_218,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_218,nlp4lp_test_218,1,8,8,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_219,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_219,nlp4lp_test_219,1,4,4,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_220,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_238,nlp4lp_test_220,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_221,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_221,nlp4lp_test_221,1,11,11,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_222,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_214,nlp4lp_test_222,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_223,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_223,nlp4lp_test_223,1,7,5,0.7142857142857143,0.0,,,1.0
nlp4lp_test_224,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_224,nlp4lp_test_224,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_225,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_225,nlp4lp_test_225,1,10,9,0.9,0.0,,,1.0
nlp4lp_test_226,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_226,nlp4lp_test_226,1,7,7,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_227,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_227,nlp4lp_test_227,1,10,8,0.8,0.0,0.0,0.0,1.0
nlp4lp_test_228,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_228,nlp4lp_test_228,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_229,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_219,nlp4lp_test_229,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_230,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_230,nlp4lp_test_230,1,7,6,0.8571428571428571,0.0,0.0,0.0,1.0
nlp4lp_test_231,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_231,nlp4lp_test_231,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_232,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_306,nlp4lp_test_232,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_233,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_111,nlp4lp_test_233,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_234,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_306,nlp4lp_test_234,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_235,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_306,nlp4lp_test_235,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_236,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_236,nlp4lp_test_236,1,5,5,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_237,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_237,nlp4lp_test_237,1,9,8,0.8888888888888888,0.0,,,1.0
nlp4lp_test_238,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_238,nlp4lp_test_238,1,6,6,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_239,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_142,nlp4lp_test_239,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_240,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_240,nlp4lp_test_240,1,8,6,0.75,0.0,,,1.0
nlp4lp_test_241,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_241,nlp4lp_test_241,1,7,7,1.0,0.0,,,1.0
nlp4lp_test_242,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_242,nlp4lp_test_242,1,5,4,0.8,0.0,0.0,0.0,1.0
nlp4lp_test_243,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_243,nlp4lp_test_243,1,7,4,0.5714285714285714,0.0,,,1.0
nlp4lp_test_244,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_306,nlp4lp_test_244,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_245,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_245,nlp4lp_test_245,1,4,3,0.75,0.0,0.0,0.0,1.0
nlp4lp_test_246,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_246,nlp4lp_test_246,1,2,2,1.0,0.5,1.0,1.0,1.0
nlp4lp_test_247,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_111,nlp4lp_test_247,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_248,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_248,nlp4lp_test_248,1,7,6,0.8571428571428571,0.0,0.0,0.0,1.0
nlp4lp_test_249,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_249,nlp4lp_test_249,1,3,3,1.0,0.3333333333333333,1.0,1.0,1.0
nlp4lp_test_250,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_267,nlp4lp_test_250,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_251,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_251,nlp4lp_test_251,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_252,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_252,nlp4lp_test_252,1,5,4,0.8,0.0,0.0,0.0,1.0
nlp4lp_test_253,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_253,nlp4lp_test_253,1,6,6,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_254,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_254,nlp4lp_test_254,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_255,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_306,nlp4lp_test_255,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_256,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_256,nlp4lp_test_256,1,5,5,1.0,0.0,,,1.0
nlp4lp_test_257,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_257,nlp4lp_test_257,1,8,8,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_258,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_216,nlp4lp_test_258,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_259,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_259,nlp4lp_test_259,1,6,6,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_260,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_260,nlp4lp_test_260,1,9,9,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_261,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_261,nlp4lp_test_261,1,10,9,0.9,0.0,,,1.0
nlp4lp_test_262,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_262,nlp4lp_test_262,1,5,4,0.8,0.0,,,1.0
nlp4lp_test_263,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_263,nlp4lp_test_263,1,6,6,1.0,0.0,,,1.0
nlp4lp_test_264,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_264,nlp4lp_test_264,1,5,5,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_265,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_265,nlp4lp_test_265,1,8,7,0.875,0.0,,,1.0
nlp4lp_test_266,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_306,nlp4lp_test_266,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_267,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_306,nlp4lp_test_267,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_268,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_52,nlp4lp_test_268,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_269,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_269,nlp4lp_test_269,1,4,4,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_270,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_270,nlp4lp_test_270,1,5,5,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_271,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_271,nlp4lp_test_271,1,5,5,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_272,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_272,nlp4lp_test_272,1,6,5,0.8333333333333334,0.0,,,1.0
nlp4lp_test_273,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_273,nlp4lp_test_273,1,9,8,0.8888888888888888,0.0,,,1.0
nlp4lp_test_274,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_274,nlp4lp_test_274,1,6,5,0.8333333333333334,0.0,,,1.0
nlp4lp_test_275,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_275,nlp4lp_test_275,1,7,7,1.0,0.0,,,1.0
nlp4lp_test_276,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_276,nlp4lp_test_276,1,6,3,0.5,0.0,,,1.0
nlp4lp_test_277,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_277,nlp4lp_test_277,1,1,0,0.0,0.0,,,1.0
nlp4lp_test_278,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_278,nlp4lp_test_278,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_279,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_279,nlp4lp_test_279,1,5,2,0.4,0.0,,,1.0
nlp4lp_test_280,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_280,nlp4lp_test_280,1,7,1,0.14285714285714285,0.0,,,1.0
nlp4lp_test_281,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_281,nlp4lp_test_281,1,3,1,0.3333333333333333,0.0,0.0,0.0,1.0
nlp4lp_test_282,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_282,nlp4lp_test_282,1,4,4,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_283,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_283,nlp4lp_test_283,1,10,0,0.0,0.0,,,1.0
nlp4lp_test_284,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_25,nlp4lp_test_284,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_285,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_285,nlp4lp_test_285,1,6,3,0.5,0.0,0.0,0.0,1.0
nlp4lp_test_286,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_285,nlp4lp_test_286,0,2,2,1.0,0.0,,,0.3333333333333333
nlp4lp_test_287,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_288,nlp4lp_test_287,0,4,4,1.0,0.5,,,1.0
nlp4lp_test_288,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_288,nlp4lp_test_288,1,4,4,1.0,0.5,0.0,0.0,1.0
nlp4lp_test_289,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_289,nlp4lp_test_289,1,5,2,0.4,0.5,0.0,0.0,1.0
nlp4lp_test_290,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_289,nlp4lp_test_290,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_291,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_293,nlp4lp_test_291,0,1,1,1.0,1.0,,,0.3333333333333333
nlp4lp_test_292,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_293,nlp4lp_test_292,0,1,1,1.0,1.0,,,0.3333333333333333
nlp4lp_test_293,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_293,nlp4lp_test_293,1,0,0,0.0,0.0,,,0.0
nlp4lp_test_294,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_294,nlp4lp_test_294,1,2,1,0.5,0.0,0.0,0.0,1.0
nlp4lp_test_295,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_295,nlp4lp_test_295,1,1,0,0.0,0.0,,,1.0
nlp4lp_test_296,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_296,nlp4lp_test_296,1,1,0,0.0,0.0,,,1.0
nlp4lp_test_297,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_297,nlp4lp_test_297,1,1,0,0.0,0.0,,,1.0
nlp4lp_test_298,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_298,nlp4lp_test_298,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_299,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_299,nlp4lp_test_299,1,2,1,0.5,0.0,,,1.0
nlp4lp_test_300,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_300,nlp4lp_test_300,1,2,1,0.5,1.0,0.0,0.0,1.0
nlp4lp_test_301,noisy,tfidf_hierarchical_acceptance_rerank,diet_lp,nlp4lp_test_301,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_302,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_302,nlp4lp_test_302,1,3,1,0.3333333333333333,1.0,0.0,0.0,1.0
nlp4lp_test_303,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_303,nlp4lp_test_303,1,3,2,0.6666666666666666,0.0,,,1.0
nlp4lp_test_304,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_304,nlp4lp_test_304,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_305,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_305,nlp4lp_test_305,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_306,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_306,nlp4lp_test_306,1,3,0,0.0,0.0,,,1.0
nlp4lp_test_307,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_313,nlp4lp_test_307,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_308,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_308,nlp4lp_test_308,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_309,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_309,nlp4lp_test_309,1,3,1,0.3333333333333333,0.0,0.0,0.0,1.0
nlp4lp_test_310,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_310,nlp4lp_test_310,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_311,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_325,nlp4lp_test_311,0,2,2,1.0,0.0,,,1.0
nlp4lp_test_312,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_312,nlp4lp_test_312,1,5,5,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_313,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_313,nlp4lp_test_313,1,2,1,0.5,0.0,,,1.0
nlp4lp_test_314,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_314,nlp4lp_test_314,1,1,1,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_315,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_315,nlp4lp_test_315,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_316,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_325,nlp4lp_test_316,0,2,2,1.0,0.0,,,1.0
nlp4lp_test_317,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_325,nlp4lp_test_317,0,2,2,1.0,0.0,,,1.0
nlp4lp_test_318,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_312,nlp4lp_test_318,0,4,4,1.0,0.0,,,0.6666666666666666
nlp4lp_test_319,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_319,nlp4lp_test_319,1,2,2,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_320,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_320,nlp4lp_test_320,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_321,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_325,nlp4lp_test_321,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_322,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_325,nlp4lp_test_322,0,2,2,1.0,0.0,,,0.3333333333333333
nlp4lp_test_323,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_323,nlp4lp_test_323,1,2,1,0.5,0.0,1.0,1.0,1.0
nlp4lp_test_324,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_324,nlp4lp_test_324,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_325,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_325,nlp4lp_test_325,1,2,2,1.0,0.0,,,1.0
nlp4lp_test_326,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_326,nlp4lp_test_326,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_327,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_327,nlp4lp_test_327,1,3,0,0.0,0.0,,,1.0
nlp4lp_test_328,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_328,nlp4lp_test_328,1,5,1,0.2,0.0,0.0,0.0,1.0
nlp4lp_test_329,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_329,nlp4lp_test_329,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_330,noisy,tfidf_hierarchical_acceptance_rerank,nlp4lp_test_330,nlp4lp_test_330,1,1,0,0.0,0.0,,,1.0
