query_id,variant,baseline,predicted_doc_id,gold_doc_id,schema_hit,n_expected_scalar,n_filled,param_coverage,type_match,exact5,exact20,key_overlap
nlp4lp_test_197,orig,lsa,nlp4lp_test_197,nlp4lp_test_197,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_198,orig,lsa,nlp4lp_test_198,nlp4lp_test_198,1,11,11,1.0,1.0,0.45454545454545453,0.45454545454545453,1.0
nlp4lp_test_199,orig,lsa,nlp4lp_test_199,nlp4lp_test_199,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_200,orig,lsa,nlp4lp_test_200,nlp4lp_test_200,1,7,7,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0
nlp4lp_test_201,orig,lsa,nlp4lp_test_193,nlp4lp_test_201,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_202,orig,lsa,nlp4lp_test_202,nlp4lp_test_202,1,6,6,1.0,1.0,0.3333333333333333,0.5,1.0
nlp4lp_test_203,orig,lsa,nlp4lp_test_203,nlp4lp_test_203,1,3,3,1.0,0.3333333333333333,0.0,0.0,1.0
nlp4lp_test_204,orig,lsa,nlp4lp_test_204,nlp4lp_test_204,1,8,8,1.0,0.75,0.0,0.0,1.0
nlp4lp_test_205,orig,lsa,nlp4lp_test_205,nlp4lp_test_205,1,3,3,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
nlp4lp_test_206,orig,lsa,nlp4lp_test_206,nlp4lp_test_206,1,6,6,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_207,orig,lsa,nlp4lp_test_207,nlp4lp_test_207,1,5,5,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_208,orig,lsa,nlp4lp_test_208,nlp4lp_test_208,1,7,7,1.0,1.0,0.0,0.2857142857142857,1.0
nlp4lp_test_209,orig,lsa,nlp4lp_test_209,nlp4lp_test_209,1,7,7,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0
nlp4lp_test_210,orig,lsa,nlp4lp_test_210,nlp4lp_test_210,1,6,6,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_211,orig,lsa,nlp4lp_test_211,nlp4lp_test_211,1,5,5,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_212,orig,lsa,nlp4lp_test_212,nlp4lp_test_212,1,10,10,1.0,1.0,0.4,0.4,1.0
nlp4lp_test_213,orig,lsa,nlp4lp_test_213,nlp4lp_test_213,1,5,5,1.0,0.8,0.0,0.0,1.0
nlp4lp_test_214,orig,lsa,nlp4lp_test_214,nlp4lp_test_214,1,5,5,1.0,1.0,0.6,0.6,1.0
nlp4lp_test_215,orig,lsa,nlp4lp_test_215,nlp4lp_test_215,1,7,7,1.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,1.0
nlp4lp_test_216,orig,lsa,nlp4lp_test_216,nlp4lp_test_216,1,5,5,1.0,1.0,0.6,0.6,1.0
nlp4lp_test_217,orig,lsa,nlp4lp_test_217,nlp4lp_test_217,1,7,7,1.0,1.0,0.0,0.14285714285714285,1.0
nlp4lp_test_218,orig,lsa,nlp4lp_test_218,nlp4lp_test_218,1,8,8,1.0,1.0,0.125,0.125,1.0
nlp4lp_test_219,orig,lsa,nlp4lp_test_219,nlp4lp_test_219,1,4,4,1.0,1.0,0.5,1.0,1.0
nlp4lp_test_220,orig,lsa,nlp4lp_test_220,nlp4lp_test_220,1,7,7,1.0,0.8571428571428571,0.42857142857142855,0.42857142857142855,1.0
nlp4lp_test_221,orig,lsa,nlp4lp_test_221,nlp4lp_test_221,1,11,11,1.0,1.0,0.18181818181818182,0.2727272727272727,1.0
nlp4lp_test_222,orig,lsa,nlp4lp_test_222,nlp4lp_test_222,1,8,8,1.0,1.0,0.25,0.25,1.0
nlp4lp_test_223,orig,lsa,nlp4lp_test_223,nlp4lp_test_223,1,7,6,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_224,orig,lsa,nlp4lp_test_224,nlp4lp_test_224,1,7,7,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0
nlp4lp_test_225,orig,lsa,nlp4lp_test_225,nlp4lp_test_225,1,10,10,1.0,0.8,0.1,0.2,1.0
nlp4lp_test_226,orig,lsa,nlp4lp_test_226,nlp4lp_test_226,1,7,7,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0
nlp4lp_test_227,orig,lsa,nlp4lp_test_227,nlp4lp_test_227,1,10,10,1.0,0.9,0.2,0.2,1.0
nlp4lp_test_228,orig,lsa,nlp4lp_test_228,nlp4lp_test_228,1,4,4,1.0,1.0,0.5,0.5,1.0
nlp4lp_test_229,orig,lsa,nlp4lp_test_229,nlp4lp_test_229,1,5,5,1.0,0.8,0.4,0.4,1.0
nlp4lp_test_230,orig,lsa,nlp4lp_test_230,nlp4lp_test_230,1,7,7,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0
nlp4lp_test_231,orig,lsa,nlp4lp_test_231,nlp4lp_test_231,1,4,4,1.0,1.0,0.25,0.25,1.0
nlp4lp_test_232,orig,lsa,nlp4lp_test_232,nlp4lp_test_232,1,8,8,1.0,1.0,0.125,0.125,1.0
nlp4lp_test_233,orig,lsa,nlp4lp_test_233,nlp4lp_test_233,1,6,6,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_234,orig,lsa,nlp4lp_test_185,nlp4lp_test_234,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_235,orig,lsa,nlp4lp_test_235,nlp4lp_test_235,1,4,4,1.0,1.0,0.75,0.75,1.0
nlp4lp_test_236,orig,lsa,nlp4lp_test_236,nlp4lp_test_236,1,5,5,1.0,0.8,0.0,0.0,1.0
nlp4lp_test_237,orig,lsa,nlp4lp_test_237,nlp4lp_test_237,1,9,9,1.0,1.0,0.3333333333333333,0.4444444444444444,1.0
nlp4lp_test_238,orig,lsa,nlp4lp_test_238,nlp4lp_test_238,1,6,6,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_239,orig,lsa,nlp4lp_test_239,nlp4lp_test_239,1,5,5,1.0,0.8,0.2,0.2,1.0
nlp4lp_test_240,orig,lsa,nlp4lp_test_240,nlp4lp_test_240,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_241,orig,lsa,nlp4lp_test_241,nlp4lp_test_241,1,7,7,1.0,1.0,0.42857142857142855,0.7142857142857143,1.0
nlp4lp_test_242,orig,lsa,nlp4lp_test_242,nlp4lp_test_242,1,5,5,1.0,0.8,0.2,0.2,1.0
nlp4lp_test_243,orig,lsa,nlp4lp_test_243,nlp4lp_test_243,1,7,6,0.8571428571428571,0.8333333333333334,0.5,0.5,1.0
nlp4lp_test_244,orig,lsa,nlp4lp_test_244,nlp4lp_test_244,1,7,7,1.0,0.7142857142857143,0.0,0.0,1.0
nlp4lp_test_245,orig,lsa,nlp4lp_test_245,nlp4lp_test_245,1,4,4,1.0,0.75,0.5,0.5,1.0
nlp4lp_test_246,orig,lsa,nlp4lp_test_63,nlp4lp_test_246,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_247,orig,lsa,nlp4lp_test_111,nlp4lp_test_247,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_248,orig,lsa,nlp4lp_test_248,nlp4lp_test_248,1,7,7,1.0,0.8571428571428571,0.42857142857142855,0.42857142857142855,1.0
nlp4lp_test_249,orig,lsa,nlp4lp_test_249,nlp4lp_test_249,1,3,3,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_250,orig,lsa,nlp4lp_test_250,nlp4lp_test_250,1,3,3,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_251,orig,lsa,nlp4lp_test_251,nlp4lp_test_251,1,7,7,1.0,1.0,0.42857142857142855,0.5714285714285714,1.0
nlp4lp_test_252,orig,lsa,nlp4lp_test_252,nlp4lp_test_252,1,5,5,1.0,0.8,0.0,0.0,1.0
nlp4lp_test_253,orig,lsa,nlp4lp_test_253,nlp4lp_test_253,1,6,6,1.0,0.6666666666666666,0.0,0.0,1.0
nlp4lp_test_254,orig,lsa,nlp4lp_test_254,nlp4lp_test_254,1,4,4,1.0,1.0,0.25,0.25,1.0
nlp4lp_test_255,orig,lsa,nlp4lp_test_255,nlp4lp_test_255,1,7,7,1.0,1.0,0.14285714285714285,0.42857142857142855,1.0
nlp4lp_test_256,orig,lsa,nlp4lp_test_256,nlp4lp_test_256,1,5,5,1.0,0.8,0.6,0.6,1.0
nlp4lp_test_257,orig,lsa,nlp4lp_test_257,nlp4lp_test_257,1,8,8,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_258,orig,lsa,nlp4lp_test_258,nlp4lp_test_258,1,7,7,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0
nlp4lp_test_259,orig,lsa,nlp4lp_test_259,nlp4lp_test_259,1,6,6,1.0,0.8333333333333334,0.0,0.0,1.0
nlp4lp_test_260,orig,lsa,nlp4lp_test_260,nlp4lp_test_260,1,9,9,1.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,1.0
nlp4lp_test_261,orig,lsa,nlp4lp_test_261,nlp4lp_test_261,1,10,9,0.9,0.6666666666666666,0.0,0.1111111111111111,1.0
nlp4lp_test_262,orig,lsa,nlp4lp_test_262,nlp4lp_test_262,1,5,5,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_263,orig,lsa,nlp4lp_test_263,nlp4lp_test_263,1,6,6,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0
nlp4lp_test_264,orig,lsa,nlp4lp_test_264,nlp4lp_test_264,1,5,5,1.0,1.0,0.6,0.6,1.0
nlp4lp_test_265,orig,lsa,nlp4lp_test_265,nlp4lp_test_265,1,8,8,1.0,1.0,0.25,0.25,1.0
nlp4lp_test_266,orig,lsa,nlp4lp_test_266,nlp4lp_test_266,1,9,8,0.8888888888888888,0.875,0.25,0.25,1.0
nlp4lp_test_267,orig,lsa,nlp4lp_test_267,nlp4lp_test_267,1,6,6,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0
nlp4lp_test_268,orig,lsa,nlp4lp_test_52,nlp4lp_test_268,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_269,orig,lsa,nlp4lp_test_269,nlp4lp_test_269,1,4,4,1.0,1.0,0.25,0.25,1.0
nlp4lp_test_270,orig,lsa,nlp4lp_test_270,nlp4lp_test_270,1,5,5,1.0,0.8,0.0,0.2,1.0
nlp4lp_test_271,orig,lsa,nlp4lp_test_271,nlp4lp_test_271,1,5,5,1.0,0.8,0.4,0.4,1.0
nlp4lp_test_272,orig,lsa,nlp4lp_test_272,nlp4lp_test_272,1,6,6,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_273,orig,lsa,nlp4lp_test_273,nlp4lp_test_273,1,9,9,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_274,orig,lsa,nlp4lp_test_274,nlp4lp_test_274,1,6,6,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0
nlp4lp_test_275,orig,lsa,nlp4lp_test_275,nlp4lp_test_275,1,7,7,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0
nlp4lp_test_276,orig,lsa,nlp4lp_test_276,nlp4lp_test_276,1,6,6,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
nlp4lp_test_277,orig,lsa,nlp4lp_test_277,nlp4lp_test_277,1,1,1,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_278,orig,lsa,nlp4lp_test_278,nlp4lp_test_278,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_279,orig,lsa,nlp4lp_test_279,nlp4lp_test_279,1,5,5,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_280,orig,lsa,nlp4lp_test_280,nlp4lp_test_280,1,7,6,0.8571428571428571,1.0,0.0,0.0,1.0
nlp4lp_test_281,orig,lsa,nlp4lp_test_321,nlp4lp_test_281,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_282,orig,lsa,nlp4lp_test_282,nlp4lp_test_282,1,4,4,1.0,0.5,0.25,0.25,1.0
nlp4lp_test_283,orig,lsa,nlp4lp_test_284,nlp4lp_test_283,0,8,0,0.0,0.0,,,0.8
nlp4lp_test_284,orig,lsa,nlp4lp_test_284,nlp4lp_test_284,1,11,2,0.18181818181818182,1.0,0.0,0.0,1.0
nlp4lp_test_285,orig,lsa,nlp4lp_test_321,nlp4lp_test_285,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_286,orig,lsa,nlp4lp_test_321,nlp4lp_test_286,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_287,orig,lsa,nlp4lp_test_321,nlp4lp_test_287,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_288,orig,lsa,nlp4lp_test_321,nlp4lp_test_288,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_289,orig,lsa,nlp4lp_test_289,nlp4lp_test_289,1,5,3,0.6,0.6666666666666666,0.0,0.0,1.0
nlp4lp_test_290,orig,lsa,nlp4lp_test_293,nlp4lp_test_290,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_291,orig,lsa,nlp4lp_test_321,nlp4lp_test_291,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_292,orig,lsa,nlp4lp_test_321,nlp4lp_test_292,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_293,orig,lsa,nlp4lp_test_321,nlp4lp_test_293,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_294,orig,lsa,nlp4lp_test_321,nlp4lp_test_294,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_295,orig,lsa,nlp4lp_test_295,nlp4lp_test_295,1,1,0,0.0,0.0,,,1.0
nlp4lp_test_296,orig,lsa,nlp4lp_test_296,nlp4lp_test_296,1,1,0,0.0,0.0,,,1.0
nlp4lp_test_297,orig,lsa,nlp4lp_test_297,nlp4lp_test_297,1,1,0,0.0,0.0,,,1.0
nlp4lp_test_298,orig,lsa,nlp4lp_test_321,nlp4lp_test_298,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_299,orig,lsa,nlp4lp_test_321,nlp4lp_test_299,0,1,1,1.0,1.0,,,0.5
nlp4lp_test_300,orig,lsa,nlp4lp_test_300,nlp4lp_test_300,1,2,1,0.5,1.0,0.0,0.0,1.0
nlp4lp_test_301,orig,lsa,nlp4lp_test_321,nlp4lp_test_301,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_302,orig,lsa,nlp4lp_test_302,nlp4lp_test_302,1,3,1,0.3333333333333333,1.0,0.0,0.0,1.0
nlp4lp_test_303,orig,lsa,nlp4lp_test_303,nlp4lp_test_303,1,3,2,0.6666666666666666,1.0,0.0,0.0,1.0
nlp4lp_test_304,orig,lsa,nlp4lp_test_304,nlp4lp_test_304,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_305,orig,lsa,nlp4lp_test_305,nlp4lp_test_305,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_306,orig,lsa,nlp4lp_test_321,nlp4lp_test_306,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_307,orig,lsa,nlp4lp_test_307,nlp4lp_test_307,1,8,5,0.625,0.6,0.0,0.0,1.0
nlp4lp_test_308,orig,lsa,nlp4lp_test_308,nlp4lp_test_308,1,2,0,0.0,0.0,,,1.0
nlp4lp_test_309,orig,lsa,nlp4lp_test_321,nlp4lp_test_309,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_310,orig,lsa,nlp4lp_test_321,nlp4lp_test_310,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_311,orig,lsa,nlp4lp_test_321,nlp4lp_test_311,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_312,orig,lsa,nlp4lp_test_312,nlp4lp_test_312,1,5,5,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_313,orig,lsa,nlp4lp_test_313,nlp4lp_test_313,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_314,orig,lsa,nlp4lp_test_314,nlp4lp_test_314,1,1,1,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_315,orig,lsa,nlp4lp_test_315,nlp4lp_test_315,1,8,8,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_316,orig,lsa,nlp4lp_test_321,nlp4lp_test_316,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_317,orig,lsa,nlp4lp_test_321,nlp4lp_test_317,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_318,orig,lsa,nlp4lp_test_312,nlp4lp_test_318,0,4,4,1.0,1.0,,,0.6666666666666666
nlp4lp_test_319,orig,lsa,nlp4lp_test_319,nlp4lp_test_319,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_320,orig,lsa,nlp4lp_test_320,nlp4lp_test_320,1,2,1,0.5,1.0,0.0,0.0,1.0
nlp4lp_test_321,orig,lsa,nlp4lp_test_321,nlp4lp_test_321,1,4,4,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_322,orig,lsa,nlp4lp_test_321,nlp4lp_test_322,0,3,3,1.0,1.0,,,0.5
nlp4lp_test_323,orig,lsa,nlp4lp_test_323,nlp4lp_test_323,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_324,orig,lsa,nlp4lp_test_324,nlp4lp_test_324,1,7,5,0.7142857142857143,1.0,0.0,0.0,1.0
nlp4lp_test_325,orig,lsa,nlp4lp_test_321,nlp4lp_test_325,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_326,orig,lsa,nlp4lp_test_326,nlp4lp_test_326,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_327,orig,lsa,nlp4lp_test_327,nlp4lp_test_327,1,3,3,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_328,orig,lsa,nlp4lp_test_328,nlp4lp_test_328,1,5,5,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_329,orig,lsa,nlp4lp_test_329,nlp4lp_test_329,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_330,orig,lsa,nlp4lp_test_330,nlp4lp_test_330,1,1,1,1.0,1.0,0.0,0.0,1.0
