problem_id,triggered,margin,gold_schema,schema_id,rank,retrieval_score,normalized_tfidf,coverage,type_match,ready,schema_hit,score_frozen,score_retrieval_only,score_no_coverage,score_no_typematch,n_expected_scalar,n_filled,key_overlap
nlp4lp_test_90,0,0.09163988749565755,nlp4lp_test_90,nlp4lp_test_90,1,0.45298946316480554,1.0,1.0,1.0,True,True,1.0,1.0,1.0,1.0,9,9,1.0
nlp4lp_test_90,0,0.09163988749565755,nlp4lp_test_90,nlp4lp_test_120,2,0.361349575669148,0.6305283589580998,1.0,1.0,True,False,0.8152641794790498,0.6305283589580998,0.7536855726387331,0.7536855726387331,1,1,0.1111111111111111
nlp4lp_test_90,0,0.09163988749565755,nlp4lp_test_90,nlp4lp_test_231,3,0.2514764126522095,0.18754420701600863,1.0,1.0,True,False,0.5937721035080044,0.18754420701600863,0.45836280467733903,0.45836280467733903,2,2,0.2222222222222222
nlp4lp_test_90,0,0.09163988749565755,nlp4lp_test_90,diet_lp,4,0.23862993801401441,0.1357500789797646,0.0,0.0,False,False,0.0678750394898823,0.1357500789797646,0.0905000526531764,0.0905000526531764,0,0,0.0
nlp4lp_test_90,0,0.09163988749565755,nlp4lp_test_90,nlp4lp_test_259,5,0.20495990604579234,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_91,0,0.3816834915580026,nlp4lp_test_91,nlp4lp_test_91,1,0.657572866268782,1.0,1.0,1.0,True,True,1.0,1.0,1.0,1.0,4,4,1.0
nlp4lp_test_91,0,0.3816834915580026,nlp4lp_test_91,nlp4lp_test_121,2,0.2758893747107794,0.19049642695138785,0.0,0.0,False,False,0.09524821347569393,0.19049642695138785,0.1269976179675919,0.1269976179675919,0,0,0.0
nlp4lp_test_91,0,0.3816834915580026,nlp4lp_test_91,nlp4lp_test_131,3,0.27328152071262896,0.18496549051797107,0.0,0.0,False,False,0.09248274525898553,0.18496549051797107,0.1233103270119807,0.1233103270119807,0,0,0.0
nlp4lp_test_91,0,0.3816834915580026,nlp4lp_test_91,nlp4lp_test_232,4,0.1946035945890348,0.018099320705055457,0.0,0.0,False,False,0.009049660352527729,0.018099320705055457,0.012066213803370304,0.012066213803370304,0,0,0.0
nlp4lp_test_91,0,0.3816834915580026,nlp4lp_test_91,nlp4lp_test_109,5,0.1860697077088113,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_92,0,0.5728268738197322,nlp4lp_test_92,nlp4lp_test_92,1,0.814204588388521,1.0,1.0,1.0,True,True,1.0,1.0,1.0,1.0,7,7,1.0
nlp4lp_test_92,0,0.5728268738197322,nlp4lp_test_92,nlp4lp_test_45,2,0.2413777145687887,0.05705459264998905,0.0,0.0,False,False,0.028527296324994525,0.05705459264998905,0.038036395099992695,0.038036395099992695,0,0,0.0
nlp4lp_test_92,0,0.5728268738197322,nlp4lp_test_92,nlp4lp_test_174,3,0.23297600816488803,0.04322432240684668,0.0,0.0,False,False,0.02161216120342334,0.04322432240684668,0.028816214937897783,0.028816214937897783,0,0,0.0
nlp4lp_test_92,0,0.5728268738197322,nlp4lp_test_92,nlp4lp_test_89,4,0.21228054240138855,0.009156971019274616,0.0,0.0,False,False,0.004578485509637308,0.009156971019274616,0.006104647346183077,0.006104647346183077,0,0,0.0
nlp4lp_test_92,0,0.5728268738197322,nlp4lp_test_92,nlp4lp_test_139,5,0.20671780351773444,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_93,0,0.3072859048138601,nlp4lp_test_93,nlp4lp_test_93,1,0.8565856485618111,1.0,1.0,0.8571428571428571,True,True,0.9642857142857143,1.0,0.9523809523809523,1.0,7,7,1.0
nlp4lp_test_93,0,0.3072859048138601,nlp4lp_test_93,nlp4lp_test_27,2,0.549299743747951,0.5216152537238778,0.0,0.0,False,False,0.2608076268619389,0.5216152537238778,0.34774350248258523,0.34774350248258523,0,0,0.0
nlp4lp_test_93,0,0.3072859048138601,nlp4lp_test_93,nlp4lp_test_107,3,0.4307398773016734,0.3370404628209559,0.0,0.0,False,False,0.16852023141047795,0.3370404628209559,0.22469364188063726,0.22469364188063726,0,0,0.0
nlp4lp_test_93,0,0.3072859048138601,nlp4lp_test_93,nlp4lp_test_126,4,0.4035063169592135,0.2946430744262133,0.0,0.0,False,False,0.14732153721310665,0.2946430744262133,0.19642871628414219,0.19642871628414219,0,0,0.0
nlp4lp_test_93,0,0.3072859048138601,nlp4lp_test_93,nlp4lp_test_219,5,0.2142451324691519,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_94,0,0.33543056015519,nlp4lp_test_94,nlp4lp_test_94,1,0.9137800792775876,1.0,0.8,1.0,True,True,0.95,1.0,1.0,0.9333333333333333,5,4,1.0
nlp4lp_test_94,0,0.33543056015519,nlp4lp_test_94,nlp4lp_test_264,2,0.5783495191223976,0.5441861269918814,0.0,0.0,False,False,0.2720930634959407,0.5441861269918814,0.36279075132792094,0.36279075132792094,0,0,0.0
nlp4lp_test_94,0,0.33543056015519,nlp4lp_test_94,nlp4lp_test_83,3,0.1801227201426172,0.0030389533574380033,0.0,0.0,False,False,0.0015194766787190016,0.0030389533574380033,0.0020259689049586687,0.0020259689049586687,0,0,0.0
nlp4lp_test_94,0,0.33543056015519,nlp4lp_test_94,nlp4lp_test_133,4,0.17963913248468427,0.0023818100035368096,0.0,0.0,False,False,0.0011909050017684048,0.0023818100035368096,0.0015878733356912062,0.0015878733356912062,0,0,0.0
nlp4lp_test_94,0,0.33543056015519,nlp4lp_test_94,nlp4lp_test_271,5,0.17788637349471084,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_95,0,0.16527201543344977,nlp4lp_test_95,nlp4lp_test_95,1,0.48689648555697246,1.0,1.0,1.0,True,True,1.0,1.0,1.0,1.0,3,3,1.0
nlp4lp_test_95,0,0.16527201543344977,nlp4lp_test_95,nlp4lp_test_229,2,0.3216244701235227,0.2368662971866105,0.0,0.0,False,False,0.11843314859330525,0.2368662971866105,0.15791086479107366,0.15791086479107366,0,0,0.0
nlp4lp_test_95,0,0.16527201543344977,nlp4lp_test_95,nlp4lp_test_125,3,0.2930214482487492,0.10479354465375515,0.0,0.0,False,False,0.052396772326877575,0.10479354465375515,0.06986236310250343,0.06986236310250343,0,0,0.0
nlp4lp_test_95,0,0.16527201543344977,nlp4lp_test_95,nlp4lp_test_134,4,0.28132120720471193,0.05076837742669516,1.0,1.0,True,False,0.5253841887133476,0.05076837742669516,0.3671789182844634,0.3671789182844634,1,1,0.3333333333333333
nlp4lp_test_95,0,0.16527201543344977,nlp4lp_test_95,nlp4lp_test_219,5,0.2703262897653917,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_96,1,0.009668592082565597,nlp4lp_test_96,nlp4lp_test_231,1,0.29891108492823565,1.0,0.0,0.0,False,False,0.5,1.0,0.6666666666666666,0.6666666666666666,0,0,0.0
nlp4lp_test_96,1,0.009668592082565597,nlp4lp_test_96,nlp4lp_test_193,2,0.28924249284567005,0.8299875983332357,0.0,0.0,False,False,0.4149937991666178,0.8299875983332357,0.5533250655554904,0.5533250655554904,0,0,0.0
nlp4lp_test_96,1,0.009668592082565597,nlp4lp_test_96,nlp4lp_test_259,3,0.26664050650439625,0.4325545545658427,0.0,0.0,False,False,0.21627727728292134,0.4325545545658427,0.2883697030438951,0.2883697030438951,0,0,0.0
nlp4lp_test_96,1,0.009668592082565597,nlp4lp_test_96,nlp4lp_test_130,4,0.2526874734276791,0.18720459630397618,0.0,0.0,False,False,0.09360229815198809,0.18720459630397618,0.12480306420265078,0.12480306420265078,0,0,0.0
nlp4lp_test_96,1,0.009668592082565597,nlp4lp_test_96,nlp4lp_test_7,5,0.24204116257094382,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_97,0,0.5601439975861592,nlp4lp_test_97,nlp4lp_test_97,1,0.8449616429130364,1.0,1.0,0.6666666666666666,False,True,0.9166666666666666,1.0,0.8888888888888888,1.0,9,9,1.0
nlp4lp_test_97,0,0.5601439975861592,nlp4lp_test_97,nlp4lp_test_198,2,0.28481764532687726,0.033827281233887216,0.0,0.0,False,False,0.016913640616943608,0.033827281233887216,0.022551520822591476,0.022551520822591476,0,0,0.0
nlp4lp_test_97,0,0.5601439975861592,nlp4lp_test_97,nlp4lp_test_261,3,0.2780738958270872,0.02219522444676156,0.0,0.0,False,False,0.01109761222338078,0.02219522444676156,0.01479681629784104,0.01479681629784104,0,0,0.0
nlp4lp_test_97,0,0.5601439975861592,nlp4lp_test_97,nlp4lp_test_189,4,0.27230731127352864,0.012248645174082043,0.0,0.0,False,False,0.0061243225870410214,0.012248645174082043,0.008165763449388028,0.008165763449388028,0,0,0.0
nlp4lp_test_97,0,0.5601439975861592,nlp4lp_test_97,nlp4lp_test_107,5,0.26520609123329936,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_98,0,0.34124163121399,nlp4lp_test_98,nlp4lp_test_98,1,0.6073910376837768,1.0,0.8,0.75,False,True,0.8875,1.0,0.9166666666666666,0.9333333333333333,5,4,1.0
nlp4lp_test_98,0,0.34124163121399,nlp4lp_test_98,nlp4lp_test_322,2,0.2661494064697868,0.044315062925801015,0.0,0.0,False,False,0.022157531462900507,0.044315062925801015,0.029543375283867343,0.029543375283867343,0,0,0.0
nlp4lp_test_98,0,0.34124163121399,nlp4lp_test_98,nlp4lp_test_252,3,0.26415748425584984,0.03873646441508977,0.0,0.0,False,False,0.019368232207544887,0.03873646441508977,0.025824309610059847,0.025824309610059847,0,0,0.0
nlp4lp_test_98,0,0.34124163121399,nlp4lp_test_98,nlp4lp_test_76,4,0.25649934011282943,0.01728898458271827,0.0,0.0,False,False,0.008644492291359135,0.01728898458271827,0.01152598972181218,0.01152598972181218,0,0,0.0
nlp4lp_test_98,0,0.34124163121399,nlp4lp_test_98,nlp4lp_test_213,5,0.2503260490289476,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_99,0,0.45050144031475814,nlp4lp_test_99,nlp4lp_test_99,1,0.8223450914258836,1.0,1.0,1.0,True,True,1.0,1.0,1.0,1.0,3,3,1.0
nlp4lp_test_99,0,0.45050144031475814,nlp4lp_test_99,nlp4lp_test_127,2,0.3718436511111255,0.1531994298938232,0.0,0.0,False,False,0.0765997149469116,0.1531994298938232,0.1021329532625488,0.1021329532625488,0,0,0.0
nlp4lp_test_99,0,0.45050144031475814,nlp4lp_test_99,nlp4lp_test_119,3,0.3293056631328467,0.07324143365299267,0.0,0.0,False,False,0.036620716826496334,0.07324143365299267,0.04882762243532844,0.04882762243532844,0,0,0.0
nlp4lp_test_99,0,0.45050144031475814,nlp4lp_test_99,nlp4lp_test_109,4,0.31577162733209996,0.04780171647050732,0.0,0.0,False,False,0.02390085823525366,0.04780171647050732,0.03186781098033821,0.03186781098033821,0,0,0.0
nlp4lp_test_99,0,0.45050144031475814,nlp4lp_test_99,nlp4lp_test_122,5,0.29034091450584254,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_100,0,0.10707597378184824,nlp4lp_test_100,nlp4lp_test_100,1,0.5964575254172408,1.0,1.0,1.0,True,True,1.0,1.0,1.0,1.0,9,9,1.0
nlp4lp_test_100,0,0.10707597378184824,nlp4lp_test_100,nlp4lp_test_27,2,0.4893815516353926,0.6904642544276786,0.0,0.0,False,False,0.3452321272138393,0.6904642544276786,0.4603095029517857,0.4603095029517857,0,0,0.0
nlp4lp_test_100,0,0.10707597378184824,nlp4lp_test_100,nlp4lp_test_107,3,0.4013850194371589,0.4360834513424534,0.0,0.0,False,False,0.2180417256712267,0.4360834513424534,0.2907223008949689,0.2907223008949689,0,0,0.0
nlp4lp_test_100,0,0.10707597378184824,nlp4lp_test_100,nlp4lp_test_126,4,0.35991499906737257,0.3162017148455846,0.0,0.0,False,False,0.1581008574227923,0.3162017148455846,0.21080114323038973,0.21080114323038973,0,0,0.0
nlp4lp_test_100,0,0.10707597378184824,nlp4lp_test_100,nlp4lp_test_93,5,0.2505331037196166,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_101,0,0.5487238684584819,nlp4lp_test_101,nlp4lp_test_101,1,0.782325414101515,1.0,1.0,0.75,False,True,0.9375,1.0,0.9166666666666666,1.0,4,4,1.0
nlp4lp_test_101,0,0.5487238684584819,nlp4lp_test_101,nlp4lp_test_111,2,0.2336015456430332,0.10350688223660781,0.0,0.0,False,False,0.051753441118303906,0.10350688223660781,0.06900458815773854,0.06900458815773854,0,0,0.0
nlp4lp_test_101,0,0.5487238684584819,nlp4lp_test_101,nlp4lp_test_121,3,0.17958946919518323,0.015263126870840572,0.0,0.0,False,False,0.007631563435420286,0.015263126870840572,0.010175417913893713,0.010175417913893713,0,0,0.0
nlp4lp_test_101,0,0.5487238684584819,nlp4lp_test_101,nlp4lp_test_45,4,0.17080825966328272,0.0009165777894190346,0.0,0.0,False,False,0.0004582888947095173,0.0009165777894190346,0.0006110518596126897,0.0006110518596126897,0,0,0.0
nlp4lp_test_101,0,0.5487238684584819,nlp4lp_test_101,nlp4lp_test_91,5,0.17024724240571815,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_102,0,0.46505261102489837,nlp4lp_test_102,nlp4lp_test_102,1,0.7408367146309882,1.0,1.0,1.0,True,True,1.0,1.0,1.0,1.0,3,3,0.42857142857142855
nlp4lp_test_102,0,0.46505261102489837,nlp4lp_test_102,nlp4lp_test_263,2,0.27578410360608985,0.2249966030758549,0.0,0.0,False,False,0.11249830153792745,0.2249966030758549,0.14999773538390326,0.14999773538390326,0,0,0.0
nlp4lp_test_102,0,0.46505261102489837,nlp4lp_test_102,nlp4lp_test_269,3,0.1715747959204437,0.05133331093885997,0.0,0.0,False,False,0.025666655469429984,0.05133331093885997,0.03422220729257331,0.03422220729257331,0,0,0.0
nlp4lp_test_102,0,0.46505261102489837,nlp4lp_test_102,nlp4lp_test_137,4,0.14572837144654846,0.008260621331834564,0.0,0.0,False,False,0.004130310665917282,0.008260621331834564,0.005507080887889709,0.005507080887889709,0,0,0.0
nlp4lp_test_102,0,0.46505261102489837,nlp4lp_test_102,nlp4lp_test_162,5,0.14077145960034962,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_103,0,0.2264843656116506,nlp4lp_test_103,nlp4lp_test_103,1,0.44687574125711566,1.0,1.0,0.8571428571428571,True,True,0.9642857142857143,1.0,0.9523809523809523,1.0,7,7,1.0
nlp4lp_test_103,0,0.2264843656116506,nlp4lp_test_103,nlp4lp_test_301,2,0.22039137564546504,0.1750232668287927,0.0,0.0,False,False,0.08751163341439636,0.1750232668287927,0.1166821778858618,0.1166821778858618,0,0,0.0
nlp4lp_test_103,0,0.2264843656116506,nlp4lp_test_103,nlp4lp_test_188,3,0.19295897813863483,0.07509985879521587,0.0,0.0,False,False,0.037549929397607935,0.07509985879521587,0.05006657253014391,0.05006657253014391,0,0,0.0
nlp4lp_test_103,0,0.2264843656116506,nlp4lp_test_103,nlp4lp_test_158,4,0.1895428188040068,0.06265638632742458,0.0,0.0,False,False,0.03132819316371229,0.06265638632742458,0.04177092421828305,0.04177092421828305,0,0,0.0
nlp4lp_test_103,0,0.2264843656116506,nlp4lp_test_103,nlp4lp_test_116,5,0.17234149501110868,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_104,0,0.20079489310998733,nlp4lp_test_104,nlp4lp_test_104,1,0.5137863663555655,1.0,1.0,0.8,True,True,0.95,1.0,0.9333333333333333,1.0,5,5,1.0
nlp4lp_test_104,0,0.20079489310998733,nlp4lp_test_104,nlp4lp_test_270,2,0.3129914732455782,0.38211101445826723,1.0,1.0,True,False,0.6910555072291336,0.38211101445826723,0.5880740096388448,0.5880740096388448,1,1,0.2
nlp4lp_test_104,0,0.20079489310998733,nlp4lp_test_104,nlp4lp_test_133,3,0.2648744888438451,0.23404472542655957,0.0,0.0,False,False,0.11702236271327979,0.23404472542655957,0.1560298169510397,0.1560298169510397,0,0,0.0
nlp4lp_test_104,0,0.20079489310998733,nlp4lp_test_104,nlp4lp_test_264,4,0.20457505940625323,0.048490438129370525,0.0,0.0,False,False,0.024245219064685263,0.048490438129370525,0.03232695875291368,0.03232695875291368,0,0,0.0
nlp4lp_test_104,0,0.20079489310998733,nlp4lp_test_104,nlp4lp_test_181,5,0.18881716022229733,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_105,1,0.04165531460296151,nlp4lp_test_105,nlp4lp_test_105,1,0.4936103728868852,1.0,1.0,1.0,True,True,1.0,1.0,1.0,1.0,3,3,1.0
nlp4lp_test_105,1,0.04165531460296151,nlp4lp_test_105,nlp4lp_test_260,2,0.4519550582839237,0.8426368736742593,0.0,0.0,False,False,0.42131843683712966,0.8426368736742593,0.5617579157828395,0.5617579157828395,0,0,0.0
nlp4lp_test_105,1,0.04165531460296151,nlp4lp_test_105,nlp4lp_test_95,3,0.32542305511358116,0.3646313229076824,1.0,1.0,True,False,0.6823156614538413,0.3646313229076824,0.5764208819384549,0.5764208819384549,2,2,0.6666666666666666
nlp4lp_test_105,1,0.04165531460296151,nlp4lp_test_105,nlp4lp_test_28,4,0.26544300820822897,0.13804204400880812,0.0,0.0,False,False,0.06902102200440406,0.13804204400880812,0.09202802933920541,0.09202802933920541,0,0,0.0
nlp4lp_test_105,1,0.04165531460296151,nlp4lp_test_105,nlp4lp_test_51,5,0.2289021431028935,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_106,1,0.010564864664316609,nlp4lp_test_106,nlp4lp_test_227,1,0.21167176988332942,1.0,0.0,0.0,False,False,0.5,1.0,0.6666666666666666,0.6666666666666666,0,0,0.0
nlp4lp_test_106,1,0.010564864664316609,nlp4lp_test_106,nlp4lp_test_7,2,0.2011069052190128,0.72223755669081,1.0,1.0,True,False,0.8611187783454051,0.72223755669081,0.8148250377938733,0.8148250377938733,1,1,0.1111111111111111
nlp4lp_test_106,1,0.010564864664316609,nlp4lp_test_106,nlp4lp_test_120,3,0.20025387875556372,0.6998105098498514,1.0,1.0,True,False,0.8499052549249257,0.6998105098498514,0.7998736732332342,0.7998736732332342,1,1,0.1111111111111111
nlp4lp_test_106,1,0.010564864664316609,nlp4lp_test_106,nlp4lp_test_130,4,0.1880544075452951,0.3790723803885855,0.0,0.0,False,False,0.18953619019429274,0.3790723803885855,0.25271492025905695,0.25271492025905695,0,0,0.0
nlp4lp_test_106,1,0.010564864664316609,nlp4lp_test_106,nlp4lp_test_193,5,0.17363615737053056,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_107,0,0.22616510404205326,nlp4lp_test_107,nlp4lp_test_107,1,0.9283344945772234,1.0,0.9,1.0,True,True,0.975,1.0,1.0,0.9666666666666666,10,9,1.0
nlp4lp_test_107,0,0.22616510404205326,nlp4lp_test_107,nlp4lp_test_27,2,0.7021693905351701,0.5906514104188417,0.0,0.0,False,False,0.29532570520942086,0.5906514104188417,0.39376760694589447,0.39376760694589447,0,0,0.0
nlp4lp_test_107,0,0.22616510404205326,nlp4lp_test_107,nlp4lp_test_126,3,0.5235430146597412,0.26734576458850784,0.0,0.0,False,False,0.13367288229425392,0.26734576458850784,0.1782305097256719,0.1782305097256719,0,0,0.0
nlp4lp_test_107,0,0.22616510404205326,nlp4lp_test_107,nlp4lp_test_219,4,0.41218790878649375,0.06579806904570366,0.0,0.0,False,False,0.03289903452285183,0.06579806904570366,0.04386537936380244,0.04386537936380244,0,0,0.0
nlp4lp_test_107,0,0.22616510404205326,nlp4lp_test_107,nlp4lp_test_93,5,0.3758344743048601,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_108,0,0.7223154818176728,nlp4lp_test_108,nlp4lp_test_108,1,0.9133163360187361,1.0,1.0,0.8,True,True,0.95,1.0,0.9333333333333333,1.0,5,5,1.0
nlp4lp_test_108,0,0.7223154818176728,nlp4lp_test_108,nlp4lp_test_213,2,0.19100085420106325,0.07742328154356358,0.0,0.0,False,False,0.03871164077178179,0.07742328154356358,0.051615521029042384,0.051615521029042384,0,0,0.0
nlp4lp_test_108,0,0.7223154818176728,nlp4lp_test_108,nlp4lp_test_181,3,0.17583767222762284,0.05805612270707943,0.0,0.0,False,False,0.029028061353539716,0.05805612270707943,0.03870408180471962,0.03870408180471962,0,0,0.0
nlp4lp_test_108,0,0.7223154818176728,nlp4lp_test_108,nlp4lp_test_98,4,0.165722332903009,0.045136315787405505,1.0,1.0,True,False,0.5225681578937027,0.045136315787405505,0.363424210524937,0.363424210524937,1,1,0.2
nlp4lp_test_108,0,0.7223154818176728,nlp4lp_test_108,nlp4lp_test_75,5,0.13038363528228217,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_109,0,0.3449440851976979,nlp4lp_test_109,nlp4lp_test_109,1,0.7429809358282267,1.0,1.0,0.25,False,True,0.8125,1.0,0.75,1.0,8,8,1.0
nlp4lp_test_109,0,0.3449440851976979,nlp4lp_test_109,nlp4lp_test_127,2,0.39803685063052874,0.17044954290408035,0.0,0.0,False,False,0.08522477145204017,0.17044954290408035,0.11363302860272023,0.11363302860272023,0,0,0.0
nlp4lp_test_109,0,0.3449440851976979,nlp4lp_test_109,nlp4lp_test_119,3,0.3566297878381617,0.07087036662476845,0.0,0.0,False,False,0.035435183312384225,0.07087036662476845,0.047246911083178966,0.047246911083178966,0,0,0.0
nlp4lp_test_109,0,0.3449440851976979,nlp4lp_test_109,nlp4lp_test_99,4,0.34630726016814,0.04604588661623603,0.0,0.0,False,False,0.023022943308118014,0.04604588661623603,0.030697257744157352,0.030697257744157352,0,0,0.0
nlp4lp_test_109,0,0.3449440851976979,nlp4lp_test_109,nlp4lp_test_122,5,0.32716043660835514,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_110,0,0.08788115587138906,nlp4lp_test_110,nlp4lp_test_110,1,0.48427519803504504,1.0,1.0,1.0,True,True,1.0,1.0,1.0,1.0,9,9,1.0
nlp4lp_test_110,0,0.08788115587138906,nlp4lp_test_110,nlp4lp_test_231,2,0.396394042163656,0.6833875905127336,1.0,1.0,True,False,0.8416937952563668,0.6833875905127336,0.7889250603418223,0.7889250603418223,2,2,0.2222222222222222
nlp4lp_test_110,0,0.08788115587138906,nlp4lp_test_110,nlp4lp_test_120,3,0.34190158705966633,0.48706578137995454,1.0,1.0,True,False,0.7435328906899773,0.48706578137995454,0.6580438542533029,0.6580438542533029,1,1,0.1111111111111111
nlp4lp_test_110,0,0.08788115587138906,nlp4lp_test_110,nlp4lp_test_259,4,0.24807330018865337,0.14902744210538607,0.0,0.0,False,False,0.07451372105269304,0.14902744210538607,0.09935162807025738,0.09935162807025738,0,0,0.0
nlp4lp_test_110,0,0.08788115587138906,nlp4lp_test_110,diet_lp,5,0.20670820053893615,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_111,0,0.4808231277166747,nlp4lp_test_111,nlp4lp_test_111,1,0.7245410908557972,1.0,1.0,1.0,True,True,1.0,1.0,1.0,1.0,4,4,1.0
nlp4lp_test_111,0,0.4808231277166747,nlp4lp_test_111,nlp4lp_test_101,2,0.24371796313912256,0.10306027635069488,0.0,0.0,False,False,0.05153013817534744,0.10306027635069488,0.06870685090046325,0.06870685090046325,0,0,0.0
nlp4lp_test_111,0,0.4808231277166747,nlp4lp_test_111,nlp4lp_test_233,3,0.2168262667487875,0.05289582015377707,0.0,0.0,False,False,0.026447910076888535,0.05289582015377707,0.03526388010251805,0.03526388010251805,0,0,0.0
nlp4lp_test_111,0,0.4808231277166747,nlp4lp_test_111,nlp4lp_test_121,4,0.20375593909321937,0.028514097645830027,0.0,0.0,False,False,0.014257048822915014,0.028514097645830027,0.01900939843055335,0.01900939843055335,0,0,0.0
nlp4lp_test_111,0,0.4808231277166747,nlp4lp_test_111,nlp4lp_test_242,5,0.18847036610253395,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_112,0,0.3679776366106631,nlp4lp_test_112,nlp4lp_test_112,1,0.796305050580802,1.0,1.0,1.0,True,True,1.0,1.0,1.0,1.0,7,7,1.0
nlp4lp_test_112,0,0.3679776366106631,nlp4lp_test_112,nlp4lp_test_122,2,0.42832741397013896,0.3425549104665128,0.0,0.0,False,False,0.1712774552332564,0.3425549104665128,0.22836994031100855,0.22836994031100855,0,0,0.0
nlp4lp_test_112,0,0.3679776366106631,nlp4lp_test_112,nlp4lp_test_134,3,0.3328224176717078,0.1719214681175384,0.0,0.0,False,False,0.0859607340587692,0.1719214681175384,0.11461431207835893,0.11461431207835893,0,0,0.0
nlp4lp_test_112,0,0.3679776366106631,nlp4lp_test_112,nlp4lp_test_229,4,0.30522687964336265,0.12261806170165951,0.0,0.0,False,False,0.061309030850829754,0.12261806170165951,0.081745374467773,0.081745374467773,0,0,0.0
nlp4lp_test_112,0,0.3679776366106631,nlp4lp_test_112,nlp4lp_test_132,5,0.23659650234025725,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_113,0,0.27169354135350654,nlp4lp_test_113,nlp4lp_test_113,1,0.45476543607489445,1.0,1.0,0.8571428571428571,True,True,0.9642857142857143,1.0,0.9523809523809523,1.0,7,7,1.0
nlp4lp_test_113,0,0.27169354135350654,nlp4lp_test_113,nlp4lp_test_193,2,0.1830718947213879,0.05046502946541816,0.0,0.0,False,False,0.02523251473270908,0.05046502946541816,0.033643352976945436,0.033643352976945436,0,0,0.0
nlp4lp_test_113,0,0.27169354135350654,nlp4lp_test_113,nlp4lp_test_229,3,0.18263297741415,0.048931068332889786,0.0,0.0,False,False,0.024465534166444893,0.048931068332889786,0.03262071222192652,0.03262071222192652,0,0,0.0
nlp4lp_test_113,0,0.27169354135350654,nlp4lp_test_113,nlp4lp_test_132,4,0.18228910857321487,0.04772928971084938,0.0,0.0,False,False,0.02386464485542469,0.04772928971084938,0.03181952647389959,0.03181952647389959,0,0,0.0
nlp4lp_test_113,0,0.27169354135350654,nlp4lp_test_113,nlp4lp_test_112,5,0.1686321710719795,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0.0
nlp4lp_test_114,0,0.33657808185234317,nlp4lp_test_114,nlp4lp_test_114,1,0.8502627964959991,1.0,1.0,0.8,True,True,0.95,1.0,0.9333333333333333,1.0,5,5,1.0
nlp4lp_test_114,0,0.33657808185234317,nlp4lp_test_114,nlp4lp_test_89,2,0.513684714643656,0.4734723210717435,0.0,0.0,False,False,0.23673616053587174,0.4734723210717435,0.31564821404782895,0.31564821404782895,0,0,0.0
nlp4lp_test_114,0,0.33657808185234317,nlp4lp_test_114,nlp4lp_test_261,3,0.32875876250582947,0.18418244272653597,0.0,0.0,False,False,0.09209122136326799,0.18418244272653597,0.12278829515102398,0.12278829515102398,0,0,0.0
nlp4lp_test_114,0,0.33657808185234317,nlp4lp_test_114,nlp4lp_test_125,4,0.2902449643213042,0.12393318153517413,0.0,0.0,False,False,0.061966590767587065,0.12393318153517413,0.08262212102344942,0.08262212102344942,0,0,0.0
